,Date,Wind_m/s,Precipitation_mm,Min_temp,Max_temp,Mean_temp,Target: Max_temp
405,2018.08.10,4.6,1.1,23.0,33.2,28.1,27.6
406,2018.08.11,5.1,1.0,18.7,27.6,23.15,30.1
407,2018.08.12,2.9,0.0,17.5,30.1,23.8,32.4
408,2018.08.13,4.8,0.0,18.0,32.4,25.2,29.1
409,2018.08.14,5.7,0.0,20.0,29.1,24.55,27.2
410,2018.08.15,5.6,0.0,20.2,27.2,23.7,27.9
411,2018.08.16,2.8,0.0,15.0,27.9,21.45,29.3
412,2018.08.17,3.4,0.0,17.5,29.3,23.4,29.7
413,2018.08.18,2.0,0.2,19.3,29.7,24.5,31.3
414,2018.08.19,4.0,0.0,18.7,31.3,25.0,32.1
415,2018.08.20,3.2,0.1,20.1,32.1,26.1,32.3
416,2018.08.21,2.5,0.0,21.0,32.3,26.65,32.4
417,2018.08.22,4.0,0.0,21.6,32.4,27.0,31.2
418,2018.08.23,3.9,0.9,21.6,31.2,26.4,30.3
419,2018.08.24,3.7,2.6,18.4,30.3,24.35,24.0
420,2018.08.25,6.8,0.2,18.3,24.0,21.15,16.6
421,2018.08.26,6.2,16.8,14.2,16.6,15.4,21.2
422,2018.08.27,2.5,0.0,8.9,21.2,15.05,25.6
423,2018.08.28,3.9,0.0,9.6,25.6,17.6,26.4
424,2018.08.29,3.5,0.0,12.1,26.4,19.25,27.5
425,2018.08.30,2.5,0.0,13.1,27.5,20.3,27.4
426,2018.08.31,3.4,0.9,17.2,27.4,22.299999999999997,28.9
427,2018.09.01,3.5,1.8,16.4,28.9,22.65,27.4
428,2018.09.02,4.4,2.7,17.6,27.4,22.5,22.2
429,2018.09.03,5.2,3.7,17.3,22.2,19.75,18.4
430,2018.09.04,2.4,20.5,16.4,18.4,17.4,24.3
431,2018.09.05,3.5,0.1,15.8,24.3,20.05,22.3
432,2018.09.06,2.1,0.2,14.6,22.3,18.45,23.7
433,2018.09.07,2.1,0.0,11.3,23.7,17.5,24.4
434,2018.09.08,4.2,0.0,14.9,24.4,19.65,23.7
435,2018.09.09,2.5,0.0,12.6,23.7,18.15,23.8
436,2018.09.10,2.7,0.0,11.9,23.8,17.85,25.1
437,2018.09.11,4.9,0.0,12.5,25.1,18.8,26.7
438,2018.09.12,2.1,0.0,13.0,26.7,19.85,28.2
439,2018.09.13,2.0,0.0,13.1,28.2,20.65,26.0
440,2018.09.14,2.1,0.0,16.2,26.0,21.1,25.9
441,2018.09.15,6.1,0.0,17.9,25.9,21.9,22.0
442,2018.09.16,3.4,0.0,13.5,22.0,17.75,26.8
443,2018.09.17,3.0,0.0,11.5,26.8,19.15,25.4
444,2018.09.18,2.3,0.0,10.9,25.4,18.15,27.3
445,2018.09.19,3.0,0.0,11.3,27.3,19.3,28.0
446,2018.09.20,2.1,0.0,12.0,28.0,20.0,28.5
447,2018.09.21,3.9,0.0,13.6,28.5,21.05,17.5
448,2018.09.22,9.5,0.3,12.2,17.5,14.85,18.3
449,2018.09.23,5.4,0.0,9.5,18.3,13.9,18.9
450,2018.09.24,10.1,3.1,10.6,18.9,14.75,14.4
451,2018.09.25,6.8,0.0,7.6,14.4,11.0,14.1
452,2018.09.26,4.0,0.0,3.9,14.1,9.0,18.5
453,2018.09.27,3.8,0.0,2.8,18.5,10.65,18.1
454,2018.09.28,3.1,0.0,4.6,18.1,11.350000000000001,15.1
455,2018.09.29,4.7,0.7,7.0,15.1,11.05,15.7
456,2018.09.30,4.4,0.0,4.0,15.7,9.85,18.0
457,2018.10.01,4.4,0.2,6.4,18.0,12.2,14.3
458,2018.10.02,6.3,0.8,6.8,14.3,10.55,16.8
459,2018.10.03,7.4,0.1,3.5,16.8,10.15,15.7
460,2018.10.04,4.3,0.0,5.7,15.7,10.7,17.1
461,2018.10.05,3.7,0.0,2.9,17.1,10.0,20.3
462,2018.10.06,5.1,0.0,4.0,20.3,12.15,20.3
463,2018.10.07,4.4,0.0,12.7,20.3,16.5,19.6
464,2018.10.08,2.6,0.4,11.9,19.6,15.75,22.7
465,2018.10.09,3.1,0.0,10.0,22.7,16.35,23.1
466,2018.10.10,2.7,0.0,9.2,23.1,16.15,22.3
467,2018.10.11,3.3,0.0,9.0,22.3,15.65,21.0
468,2018.10.12,2.9,0.0,8.6,21.0,14.8,21.4
469,2018.10.13,2.4,0.0,8.2,21.4,14.799999999999999,19.5
470,2018.10.14,4.3,0.0,8.3,19.5,13.9,19.4
471,2018.10.15,4.8,0.0,7.5,19.4,13.45,18.8
472,2018.10.16,4.9,0.0,8.5,18.8,13.65,21.2
473,2018.10.17,3.2,0.0,8.8,21.2,15.0,21.1
474,2018.10.18,2.0,0.0,9.4,21.1,15.25,21.0
475,2018.10.19,2.3,0.0,8.9,21.0,14.95,19.6
476,2018.10.20,5.2,0.0,7.2,19.6,13.4,10.8
477,2018.10.21,5.3,4.6,8.3,10.8,9.55,15.0
478,2018.10.22,3.5,0.3,7.7,15.0,11.35,12.7
479,2018.10.23,8.6,0.0,8.2,12.7,10.45,12.8
480,2018.10.24,12.6,1.4,6.8,12.8,9.8,14.3
481,2018.10.25,7.8,0.7,6.0,14.3,10.15,14.1
482,2018.10.26,5.1,0.0,7.1,14.1,10.6,13.9
483,2018.10.27,5.3,4.1,10.6,13.9,12.25,20.7
484,2018.10.28,7.3,6.9,11.4,20.7,16.05,20.4
485,2018.10.29,7.7,20.5,16.0,20.4,18.2,18.1
486,2018.10.30,7.7,4.7,10.8,18.1,14.450000000000001,18.4
487,2018.10.31,4.6,0.0,9.9,18.4,14.149999999999999,20.8
488,2018.11.01,4.7,0.0,8.8,20.8,14.8,21.2
489,2018.11.02,4.3,0.2,13.0,21.2,17.1,19.6
490,2018.11.03,2.7,0.0,11.3,19.6,15.450000000000001,17.3
491,2018.11.04,2.6,0.0,7.9,17.3,12.600000000000001,17.2
492,2018.11.05,4.2,0.0,6.6,17.2,11.899999999999999,15.8
493,2018.11.06,4.9,0.0,7.3,15.8,11.55,15.6
494,2018.11.07,4.8,0.0,6.6,15.6,11.1,14.3
495,2018.11.08,3.1,0.0,5.4,14.3,9.850000000000001,12.7
496,2018.11.09,3.6,0.0,3.0,12.7,7.85,10.9
497,2018.11.10,4.3,0.1,3.2,10.9,7.050000000000001,15.0
498,2018.11.11,4.0,0.2,4.8,15.0,9.9,14.7
499,2018.11.12,3.6,0.0,4.3,14.7,9.5,13.8
500,2018.11.13,3.8,0.1,5.8,13.8,9.8,12.0
501,2018.11.14,6.9,0.0,3.5,12.0,7.75,10.7
502,2018.11.15,2.5,0.0,0.6,10.7,5.6499999999999995,8.3
503,2018.11.16,5.3,0.0,0.9,8.3,4.6000000000000005,5.9
504,2018.11.17,5.5,0.0,-1.5,5.9,2.2,6.4
505,2018.11.18,2.5,0.0,-3.6,6.4,1.4000000000000001,1.9
506,2018.11.19,4.1,1.2,-0.5,1.9,0.7,4.5
507,2018.11.20,8.7,4.0,0.3,4.5,2.4,4.3
508,2018.11.21,5.4,4.6,3.4,4.3,3.8499999999999996,4.9
509,2018.11.22,2.9,0.7,2.4,4.9,3.6500000000000004,4.8
510,2018.11.23,3.7,0.6,2.7,4.8,3.75,6.4
511,2018.11.24,4.4,2.8,1.5,6.4,3.95,6.9
512,2018.11.25,4.9,14.8,4.7,6.9,5.800000000000001,9.4
513,2018.11.26,6.7,14.3,5.3,9.4,7.35,4.6
514,2018.11.27,5.6,8.8,0.9,4.6,2.75,1.6
515,2018.11.28,7.1,0.4,-3.8,1.6,-1.0999999999999999,-0.2
516,2018.11.29,5.4,0.6,-6.3,-0.2,-3.25,-2.1
517,2018.11.30,3.2,0.3,-5.3,-2.1,-3.7,-1.8
518,2018.12.01,2.8,0.1,-5.6,-1.8,-3.6999999999999997,0.3
519,2018.12.02,4.3,0.0,-4.4,0.3,-2.0500000000000003,3.3
520,2018.12.03,3.3,0.4,-2.4,3.3,0.44999999999999996,5.4
521,2018.12.04,5.9,0.7,0.2,5.4,2.8000000000000003,4.9
522,2018.12.05,6.7,0.0,-5.0,4.9,-0.04999999999999982,2.0
523,2018.12.06,3.0,0.1,-5.9,2.0,-1.9500000000000002,2.6
524,2018.12.07,2.6,3.5,-0.9,2.6,0.8500000000000001,6.8
525,2018.12.08,6.0,6.4,0.1,6.8,3.4499999999999997,6.1
526,2018.12.09,5.7,0.8,-0.1,6.1,3.0,5.9
527,2018.12.10,7.9,0.6,1.4,5.9,3.6500000000000004,3.7
528,2018.12.11,5.6,0.8,-0.2,3.7,1.75,3.1
529,2018.12.12,5.6,0.4,-0.9,3.1,1.1,1.6
530,2018.12.13,2.0,0.0,-5.3,1.6,-1.8499999999999999,-0.6
531,2018.12.14,4.5,0.7,-5.7,-0.6,-3.15,-0.4
532,2018.12.15,5.8,14.8,-1.1,-0.4,-0.75,-0.7
533,2018.12.16,3.0,4.3,-4.2,-0.7,-2.45,-4.3
534,2018.12.17,1.9,0.4,-7.6,-4.3,-5.949999999999999,-2.6
535,2018.12.18,2.0,0.1,-8.2,-2.6,-5.3999999999999995,-7.0
536,2018.12.19,4.0,0.7,-9.8,-7.0,-8.4,-4.2
537,2018.12.20,4.7,1.2,-8.3,-4.2,-6.25,-0.9
538,2018.12.21,3.1,0.0,-6.3,-0.9,-3.6,6.7
539,2018.12.22,5.7,1.4,1.1,6.7,3.9000000000000004,6.4
540,2018.12.23,6.3,0.6,2.1,6.4,4.25,4.0
541,2018.12.24,6.0,6.2,-2.1,4.0,0.95,2.0
542,2018.12.25,7.9,0.4,-3.5,2.0,-0.75,3.8
543,2018.12.26,7.1,0.2,-0.8,3.8,1.5,5.9
544,2018.12.27,5.6,0.0,0.0,5.9,2.95,6.1
545,2018.12.28,6.5,0.0,2.3,6.1,4.199999999999999,5.1
546,2018.12.29,5.7,0.0,0.0,5.1,2.55,4.8
547,2018.12.30,8.8,1.4,-0.7,4.8,2.05,4.2
548,2018.12.31,7.5,0.3,-1.5,4.2,1.35,2.7
549,2019.01.01,6.1,0.9,-4.6,2.7,-0.9499999999999997,3.1
550,2019.01.02,9.5,0.9,-0.7,3.1,1.2000000000000002,0.3
551,2019.01.03,7.9,0.1,-3.3,0.3,-1.5,-1.0
552,2019.01.04,5.4,0.2,-6.3,-1.0,-3.65,2.2
553,2019.01.05,5.8,4.0,-3.2,2.2,-0.5,0.4
554,2019.01.06,7.3,0.0,-6.5,0.4,-3.05,-5.2
555,2019.01.07,1.9,0.0,-14.9,-5.2,-10.05,0.0
556,2019.01.08,4.4,4.7,-10.4,0.0,-5.2,1.8
557,2019.01.09,4.6,1.9,-1.2,1.8,0.30000000000000004,0.2
558,2019.01.10,3.2,0.3,-8.6,0.2,-4.2,-6.5
559,2019.01.11,5.6,0.1,-9.8,-6.5,-8.15,3.3
560,2019.01.12,6.0,1.2,-4.3,3.3,-0.5,3.3
561,2019.01.13,5.9,1.4,0.0,3.3,1.65,3.1
562,2019.01.14,10.1,4.7,-1.4,3.1,0.8500000000000001,1.2
563,2019.01.15,8.2,0.7,-3.2,1.2,-1.0,5.7
564,2019.01.16,10.0,0.2,-1.3,5.7,2.2,10.0
565,2019.01.17,6.0,3.3,-1.1,10.0,4.45,5.6
566,2019.01.18,8.1,7.2,-3.2,5.6,1.1999999999999997,0.6
567,2019.01.19,3.6,0.0,-4.7,0.6,-2.0500000000000003,0.0
568,2019.01.20,3.7,2.7,-2.1,0.0,-1.05,0.0
569,2019.01.21,1.8,0.1,-7.0,0.0,-3.5,-2.4
570,2019.01.22,3.0,0.0,-9.9,-2.4,-6.15,-1.4
571,2019.01.23,4.7,2.7,-7.1,-1.4,-4.25,1.5
572,2019.01.24,3.6,1.2,-3.1,1.5,-0.8,-3.3
573,2019.01.25,6.7,2.5,-6.3,-3.3,-4.8,-2.7
574,2019.01.26,7.1,0.0,-6.5,-2.7,-4.6,2.7
575,2019.01.27,5.2,0.7,-2.1,2.7,0.30000000000000004,3.6
576,2019.01.28,4.5,5.7,-1.9,3.6,0.8500000000000001,3.3
577,2019.01.29,4.8,0.1,-3.6,3.3,-0.15000000000000013,-1.3
578,2019.01.30,2.6,0.1,-8.5,-1.3,-4.9,0.1
579,2019.01.31,2.4,0.2,-3.4,0.1,-1.65,2.3
580,2019.02.01,4.7,1.8,-2.0,2.3,0.1499999999999999,9.5
581,2019.02.02,6.7,2.5,5.3,9.5,7.4,11.0
582,2019.02.03,7.6,2.0,3.5,11.0,7.25,4.4
583,2019.02.04,8.5,0.3,0.9,4.4,2.6500000000000004,4.7
584,2019.02.05,3.0,0.2,-1.4,4.7,1.6500000000000001,3.3
585,2019.02.06,3.0,0.0,-4.8,3.3,-0.75,2.2
586,2019.02.07,2.5,0.0,-5.5,2.2,-1.65,3.8
587,2019.02.08,2.0,0.3,-4.5,3.8,-0.3500000000000001,3.8
588,2019.02.09,2.7,0.1,-3.7,3.8,0.04999999999999982,6.3
589,2019.02.10,7.7,0.8,-4.5,6.3,0.8999999999999999,6.0
590,2019.02.11,10.5,4.3,2.6,6.0,4.3,3.2
591,2019.02.12,9.6,0.1,-0.7,3.2,1.25,3.6
592,2019.02.13,5.9,0.1,-1.7,3.6,0.9500000000000001,7.1
593,2019.02.14,6.5,0.0,-0.3,7.1,3.4,7.1
594,2019.02.15,1.9,0.0,-2.6,7.1,2.25,8.4
595,2019.02.16,2.3,0.0,-2.3,8.4,3.0500000000000003,9.7
596,2019.02.17,1.9,0.0,-2.1,9.7,3.8,7.3
597,2019.02.18,2.2,0.0,-2.3,7.3,2.5,7.2
598,2019.02.19,2.3,0.2,-1.3,7.2,2.95,8.3
599,2019.02.20,4.9,0.0,0.8,8.3,4.550000000000001,8.6
600,2019.02.21,4.2,0.5,-0.5,8.6,4.05,10.6
601,2019.02.22,7.6,1.6,-2.7,10.6,3.9499999999999997,-0.8
602,2019.02.23,6.2,0.0,-6.4,-0.8,-3.6,1.5
603,2019.02.24,3.3,0.0,-6.6,1.5,-2.55,6.5
604,2019.02.25,3.0,0.0,-4.0,6.5,1.25,10.5
605,2019.02.26,6.9,0.0,-3.9,10.5,3.3,9.5
606,2019.02.27,5.0,0.0,-0.1,9.5,4.7,12.9
607,2019.02.28,8.4,0.0,0.9,12.9,6.9,11.6
608,2019.03.01,5.5,0.1,4.7,11.6,8.15,6.9
609,2019.03.02,4.5,0.4,2.5,6.9,4.7,11.7
610,2019.03.03,5.7,0.5,3.1,11.7,7.3999999999999995,14.8
611,2019.03.04,9.8,0.0,4.1,14.8,9.45,11.9
612,2019.03.05,6.9,1.5,5.0,11.9,8.45,13.6
613,2019.03.06,4.7,0.5,3.5,13.6,8.55,17.2
614,2019.03.07,8.8,0.0,6.5,17.2,11.85,14.8
615,2019.03.08,4.7,1.7,7.8,14.8,11.3,12.8
616,2019.03.09,5.8,0.2,5.8,12.8,9.3,13.8
617,2019.03.10,9.1,0.2,6.8,13.8,10.3,9.3
618,2019.03.11,14.0,0.3,3.8,9.3,6.550000000000001,7.9
619,2019.03.12,5.8,0.0,0.0,7.9,3.95,6.0
620,2019.03.13,5.7,2.1,-1.6,6.0,2.2,9.5
621,2019.03.14,3.8,0.0,-0.9,9.5,4.3,10.1
622,2019.03.15,8.2,2.2,4.5,10.1,7.3,10.0
623,2019.03.16,7.2,0.9,7.7,10.0,8.85,17.6
624,2019.03.17,6.5,0.0,3.6,17.6,10.600000000000001,11.5
625,2019.03.18,8.7,1.5,6.2,11.5,8.85,9.9
626,2019.03.19,5.5,0.4,5.2,9.9,7.550000000000001,10.0
627,2019.03.20,2.1,0.0,2.5,10.0,6.25,11.1
628,2019.03.21,2.0,0.0,-0.6,11.1,5.25,14.0
629,2019.03.22,2.0,0.0,0.7,14.0,7.35,15.6
630,2019.03.23,2.8,0.0,2.5,15.6,9.05,17.7
631,2019.03.24,4.8,0.0,5.5,17.7,11.6,12.1
632,2019.03.25,5.5,0.2,7.5,12.1,9.8,11.0
633,2019.03.26,5.9,0.0,5.2,11.0,8.1,9.0
634,2019.03.27,5.6,0.0,1.6,9.0,5.3,13.2
635,2019.03.28,3.6,0.0,-1.1,13.2,6.05,13.8
636,2019.03.29,2.2,0.0,2.3,13.8,8.05,15.7
637,2019.03.30,2.0,0.0,2.1,15.7,8.9,17.7
638,2019.03.31,2.5,0.0,3.1,17.7,10.4,13.9
639,2019.04.01,5.9,0.0,6.1,13.9,10.0,15.2
640,2019.04.02,6.6,0.0,5.0,15.2,10.1,15.5
641,2019.04.03,6.6,0.0,8.2,15.5,11.85,17.0
642,2019.04.04,7.0,0.0,9.0,17.0,13.0,15.0
643,2019.04.05,7.7,3.0,6.6,15.0,10.8,15.5
644,2019.04.06,3.5,3.0,5.9,15.5,10.7,17.6
645,2019.04.07,4.0,0.0,6.7,17.6,12.15,19.7
646,2019.04.08,3.3,0.0,8.6,19.7,14.149999999999999,19.0
647,2019.04.09,4.5,0.4,12.0,19.0,15.5,17.5
648,2019.04.10,5.4,0.0,10.9,17.5,14.2,14.2
649,2019.04.11,6.5,6.4,10.0,14.2,12.1,10.5
650,2019.04.12,5.4,13.4,7.7,10.5,9.1,10.1
651,2019.04.13,5.4,0.2,7.7,10.1,8.9,14.4
652,2019.04.14,6.4,1.3,8.4,14.4,11.4,12.4
653,2019.04.15,6.4,0.0,4.6,12.4,8.5,12.8
654,2019.04.16,3.9,0.0,2.1,12.8,7.45,15.2
655,2019.04.17,3.0,0.0,3.4,15.2,9.299999999999999,18.4
656,2019.04.18,4.1,0.1,9.2,18.4,13.799999999999999,20.7
657,2019.04.19,4.0,0.0,11.3,20.7,16.0,19.6
658,2019.04.20,3.2,0.0,11.0,19.6,15.3,20.3
659,2019.04.21,3.6,0.0,11.8,20.3,16.05,19.1
660,2019.04.22,7.1,0.3,12.0,19.1,15.55,11.8
661,2019.04.23,7.4,4.8,9.9,11.8,10.850000000000001,21.4
662,2019.04.24,6.0,2.1,10.2,21.4,15.799999999999999,23.8
663,2019.04.25,6.3,0.0,12.7,23.8,18.25,25.9
664,2019.04.26,6.1,2.8,15.8,25.9,20.85,17.7
665,2019.04.27,6.7,4.3,12.2,17.7,14.95,15.8
666,2019.04.28,8.2,0.4,11.7,15.8,13.75,15.9
667,2019.04.29,5.2,0.9,10.3,15.9,13.100000000000001,16.8
668,2019.04.30,3.8,6.1,9.0,16.8,12.9,19.3
669,2019.05.01,6.4,0.0,10.4,19.3,14.850000000000001,21.1
670,2019.05.02,5.5,1.0,10.8,21.1,15.950000000000001,16.9
671,2019.05.03,5.9,0.6,11.9,16.9,14.399999999999999,17.4
672,2019.05.04,5.0,10.9,12.3,17.4,14.85,11.3
673,2019.05.05,5.8,27.1,7.1,11.3,9.2,11.7
674,2019.05.06,4.9,9.1,7.1,11.7,9.399999999999999,15.2
675,2019.05.07,6.3,0.0,6.8,15.2,11.0,17.8
676,2019.05.08,4.6,0.0,7.8,17.8,12.8,11.4
677,2019.05.09,5.0,17.0,9.9,11.4,10.65,19.3
678,2019.05.10,6.6,0.6,9.9,19.3,14.600000000000001,22.3
679,2019.05.11,3.6,0.8,11.2,22.3,16.75,22.3
680,2019.05.12,4.9,9.8,13.6,22.3,17.95,16.4
681,2019.05.13,6.3,1.2,8.8,16.4,12.6,10.5
682,2019.05.14,6.0,30.3,6.8,10.5,8.65,11.6
683,2019.05.15,3.0,9.3,8.5,11.6,10.05,17.0
684,2019.05.16,2.2,0.1,7.4,17.0,12.2,20.0
685,2019.05.17,2.6,0.0,10.4,20.0,15.2,23.4
686,2019.05.18,3.9,0.2,11.8,23.4,17.6,24.4
687,2019.05.19,4.7,3.5,14.2,24.4,19.299999999999997,22.4
688,2019.05.20,6.0,7.7,15.9,22.4,19.15,19.8
689,2019.05.21,5.4,5.7,12.7,19.8,16.25,17.6
690,2019.05.22,7.1,1.5,14.3,17.6,15.950000000000001,18.5
691,2019.05.23,7.7,0.0,12.6,18.5,15.55,20.5
692,2019.05.24,3.5,2.2,10.5,20.5,15.5,23.9
693,2019.05.25,2.9,0.0,13.6,23.9,18.75,25.6
694,2019.05.26,2.8,0.0,16.0,25.6,20.8,25.6
695,2019.05.27,4.2,7.8,17.3,25.6,21.450000000000003,23.6
696,2019.05.28,4.2,9.4,15.3,23.6,19.450000000000003,21.8
697,2019.05.29,3.3,5.8,14.2,21.8,18.0,16.7
698,2019.05.30,4.2,23.1,12.7,16.7,14.7,23.1
699,2019.05.31,3.3,1.4,12.9,23.1,18.0,25.2
700,2019.06.01,4.9,0.9,15.8,25.2,20.5,27.2
701,2019.06.02,3.6,0.0,17.0,27.2,22.1,28.1
702,2019.06.03,3.5,0.2,18.1,28.1,23.1,27.5
703,2019.06.04,3.3,0.0,18.7,27.5,23.1,27.7
704,2019.06.05,3.9,3.0,19.7,27.7,23.7,26.2
705,2019.06.06,4.8,4.6,17.3,26.2,21.75,27.7
706,2019.06.07,4.1,8.8,18.2,27.7,22.95,27.1
707,2019.06.08,6.0,0.0,18.2,27.1,22.65,28.1
708,2019.06.09,3.6,0.0,17.9,28.1,23.0,30.4
709,2019.06.10,4.2,0.0,20.0,30.4,25.2,30.9
710,2019.06.11,4.4,0.0,21.1,30.9,26.0,31.1
711,2019.06.12,5.4,0.0,21.5,31.1,26.3,33.3
712,2019.06.13,4.1,3.2,22.3,33.3,27.799999999999997,33.0
713,2019.06.14,3.7,0.0,23.3,33.0,28.15,33.8
714,2019.06.15,3.9,0.3,23.6,33.8,28.7,31.7
715,2019.06.16,4.7,7.1,24.4,31.7,28.049999999999997,29.4
716,2019.06.17,3.7,10.7,21.0,29.4,25.2,26.6
717,2019.06.18,4.3,3.0,19.9,26.6,23.25,29.7
718,2019.06.19,4.8,15.9,22.9,29.7,26.299999999999997,29.8
719,2019.06.20,2.5,6.9,22.4,29.8,26.1,29.2
720,2019.06.21,4.5,0.8,21.0,29.2,25.1,29.8
721,2019.06.22,3.3,2.4,22.3,29.8,26.05,26.8
722,2019.06.23,4.2,20.1,21.1,26.8,23.950000000000003,29.0
723,2019.06.24,5.7,0.8,20.3,29.0,24.65,31.3
724,2019.06.25,4.2,0.0,20.4,31.3,25.85,32.5
725,2019.06.26,3.2,0.0,23.9,32.5,28.2,32.5
726,2019.06.27,7.5,0.0,23.2,32.5,27.85,26.2
727,2019.06.28,4.0,0.0,18.3,26.2,22.25,28.2
728,2019.06.29,3.2,0.0,18.6,28.2,23.4,29.1
729,2019.06.30,4.3,0.0,20.7,29.1,24.9,32.2
730,2019.07.01,3.8,0.0,20.8,32.2,26.5,30.9
731,2019.07.02,6.3,0.0,23.2,30.9,27.049999999999997,27.1
732,2019.07.03,5.1,0.0,20.1,27.1,23.6,25.8
733,2019.07.04,4.2,0.0,19.1,25.8,22.450000000000003,28.4
734,2019.07.05,5.3,0.0,19.7,28.4,24.049999999999997,29.6
735,2019.07.06,5.7,0.0,20.8,29.6,25.200000000000003,24.3
736,2019.07.07,6.6,13.3,20.8,24.3,22.55,23.0
737,2019.07.08,4.7,0.0,17.4,23.0,20.2,22.5
738,2019.07.09,5.6,0.0,17.7,22.5,20.1,23.1
739,2019.07.10,5.7,0.0,17.3,23.1,20.200000000000003,23.9
740,2019.07.11,5.2,0.0,15.1,23.9,19.5,21.3
741,2019.07.12,3.5,0.0,17.3,21.3,19.3,22.4
742,2019.07.13,4.9,12.9,15.9,22.4,19.15,25.9
743,2019.07.14,4.9,0.6,15.6,25.9,20.75,23.8
744,2019.07.15,3.6,0.8,17.6,23.8,20.700000000000003,26.1
745,2019.07.16,4.5,0.0,18.0,26.1,22.05,24.6
746,2019.07.17,4.9,0.0,14.7,24.6,19.65,27.8
747,2019.07.18,3.8,1.0,18.8,27.8,23.3,28.5
748,2019.07.19,3.5,2.4,20.2,28.5,24.35,30.2
749,2019.07.20,4.3,0.0,20.8,30.2,25.5,32.0
750,2019.07.21,5.2,0.6,22.0,32.0,27.0,28.6
751,2019.07.22,5.7,0.0,21.1,28.6,24.85,27.8
752,2019.07.23,4.6,0.0,21.2,27.8,24.5,29.8
753,2019.07.24,3.4,0.0,19.9,29.8,24.85,30.1
754,2019.07.25,2.6,0.0,21.6,30.1,25.85,32.5
755,2019.07.26,3.1,0.1,22.6,32.5,27.55,30.2
756,2019.07.27,3.8,12.9,21.8,30.2,26.0,32.2
757,2019.07.28,5.0,5.4,20.7,32.2,26.450000000000003,29.3
758,2019.07.29,4.3,4.3,20.7,29.3,25.0,30.5
759,2019.07.30,5.5,0.0,20.8,30.5,25.65,28.7
760,2019.07.31,4.6,0.0,22.6,28.7,25.65,30.6
