,Date,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Min_temp2,Max_temp2,Mean_temp2,Target: Mean_temp
1155,2020.08.31,19.1,26.2,22.65,23.4,34.3,28.849999999999998,22.1,32.7,27.400000000000002,17.7
1156,2020.09.01,15.7,19.7,17.7,19.1,26.2,22.65,23.4,34.3,28.849999999999998,18.95
1157,2020.09.02,13.9,24.0,18.95,15.7,19.7,17.7,19.1,26.2,22.65,21.1
1158,2020.09.03,17.1,25.1,21.1,13.9,24.0,18.95,15.7,19.7,17.7,21.299999999999997
1159,2020.09.04,16.7,25.9,21.299999999999997,17.1,25.1,21.1,13.9,24.0,18.95,24.299999999999997
1160,2020.09.05,19.7,28.9,24.299999999999997,16.7,25.9,21.299999999999997,17.1,25.1,21.1,25.55
1161,2020.09.06,21.0,30.1,25.55,19.7,28.9,24.299999999999997,16.7,25.9,21.299999999999997,23.45
1162,2020.09.07,20.4,26.5,23.45,21.0,30.1,25.55,19.7,28.9,24.299999999999997,21.7
1163,2020.09.08,17.5,25.9,21.7,20.4,26.5,23.45,21.0,30.1,25.55,23.25
1164,2020.09.09,18.5,28.0,23.25,17.5,25.9,21.7,20.4,26.5,23.45,23.65
1165,2020.09.10,19.6,27.7,23.65,18.5,28.0,23.25,17.5,25.9,21.7,23.55
1166,2020.09.11,19.6,27.5,23.55,19.6,27.7,23.65,18.5,28.0,23.25,25.05
1167,2020.09.12,20.5,29.6,25.05,19.6,27.5,23.55,19.6,27.7,23.65,26.25
1168,2020.09.13,22.3,30.2,26.25,20.5,29.6,25.05,19.6,27.5,23.55,26.45
1169,2020.09.14,22.4,30.5,26.45,22.3,30.2,26.25,20.5,29.6,25.05,26.75
1170,2020.09.15,22.8,30.7,26.75,22.4,30.5,26.45,22.3,30.2,26.25,26.75
1171,2020.09.16,23.0,30.5,26.75,22.8,30.7,26.75,22.4,30.5,26.45,25.2
1172,2020.09.17,19.9,30.5,25.2,23.0,30.5,26.75,22.8,30.7,26.75,20.35
1173,2020.09.18,17.2,23.5,20.35,19.9,30.5,25.2,23.0,30.5,26.75,19.8
1174,2020.09.19,16.5,23.1,19.8,17.2,23.5,20.35,19.9,30.5,25.2,21.0
1175,2020.09.20,16.3,25.7,21.0,16.5,23.1,19.8,17.2,23.5,20.35,22.3
1176,2020.09.21,17.8,26.8,22.3,16.3,25.7,21.0,16.5,23.1,19.8,23.3
1177,2020.09.22,18.5,28.1,23.3,17.8,26.8,22.3,16.3,25.7,21.0,22.9
1178,2020.09.23,19.4,26.4,22.9,18.5,28.1,23.3,17.8,26.8,22.3,21.9
1179,2020.09.24,18.9,24.9,21.9,19.4,26.4,22.9,18.5,28.1,23.3,20.05
1180,2020.09.25,18.5,21.6,20.05,18.9,24.9,21.9,19.4,26.4,22.9,15.05
1181,2020.09.26,11.8,18.3,15.05,18.5,21.6,20.05,18.9,24.9,21.9,13.2
1182,2020.09.27,9.5,16.9,13.2,11.8,18.3,15.05,18.5,21.6,20.05,16.450000000000003
1183,2020.09.28,13.3,19.6,16.450000000000003,9.5,16.9,13.2,11.8,18.3,15.05,15.2
1184,2020.09.29,13.4,17.0,15.2,13.3,19.6,16.450000000000003,9.5,16.9,13.2,13.95
1185,2020.09.30,11.9,16.0,13.95,13.4,17.0,15.2,13.3,19.6,16.450000000000003,14.850000000000001
1186,2020.10.01,13.9,15.8,14.850000000000001,11.9,16.0,13.95,13.4,17.0,15.2,17.05
1187,2020.10.02,12.5,21.6,17.05,13.9,15.8,14.850000000000001,11.9,16.0,13.95,21.55
1188,2020.10.03,16.1,27.0,21.55,12.5,21.6,17.05,13.9,15.8,14.850000000000001,20.0
1189,2020.10.04,17.6,22.4,20.0,16.1,27.0,21.55,12.5,21.6,17.05,19.5
1190,2020.10.05,16.2,22.8,19.5,17.6,22.4,20.0,16.1,27.0,21.55,18.35
1191,2020.10.06,14.8,21.9,18.35,16.2,22.8,19.5,17.6,22.4,20.0,15.2
1192,2020.10.07,14.5,15.9,15.2,14.8,21.9,18.35,16.2,22.8,19.5,14.700000000000001
1193,2020.10.08,11.3,18.1,14.700000000000001,14.5,15.9,15.2,14.8,21.9,18.35,15.45
1194,2020.10.09,12.1,18.8,15.45,11.3,18.1,14.700000000000001,14.5,15.9,15.2,17.85
1195,2020.10.10,15.1,20.6,17.85,12.1,18.8,15.45,11.3,18.1,14.700000000000001,13.6
1196,2020.10.11,12.5,14.7,13.6,15.1,20.6,17.85,12.1,18.8,15.45,11.55
1197,2020.10.12,9.6,13.5,11.55,12.5,14.7,13.6,15.1,20.6,17.85,9.05
1198,2020.10.13,8.0,10.1,9.05,9.6,13.5,11.55,12.5,14.7,13.6,10.3
1199,2020.10.14,7.5,13.1,10.3,8.0,10.1,9.05,9.6,13.5,11.55,11.45
1200,2020.10.15,10.3,12.6,11.45,7.5,13.1,10.3,8.0,10.1,9.05,11.05
1201,2020.10.16,9.3,12.8,11.05,10.3,12.6,11.45,7.5,13.1,10.3,9.6
1202,2020.10.17,8.6,10.6,9.6,9.3,12.8,11.05,10.3,12.6,11.45,10.100000000000001
1203,2020.10.18,7.9,12.3,10.100000000000001,8.6,10.6,9.6,9.3,12.8,11.05,11.05
1204,2020.10.19,8.0,14.1,11.05,7.9,12.3,10.100000000000001,8.6,10.6,9.6,12.2
1205,2020.10.20,9.6,14.8,12.2,8.0,14.1,11.05,7.9,12.3,10.100000000000001,12.75
1206,2020.10.21,8.9,16.6,12.75,9.6,14.8,12.2,8.0,14.1,11.05,13.0
1207,2020.10.22,10.3,15.7,13.0,8.9,16.6,12.75,9.6,14.8,12.2,13.6
1208,2020.10.23,10.8,16.4,13.6,10.3,15.7,13.0,8.9,16.6,12.75,15.0
1209,2020.10.24,12.1,17.9,15.0,10.8,16.4,13.6,10.3,15.7,13.0,13.100000000000001
1210,2020.10.25,12.9,13.3,13.100000000000001,12.1,17.9,15.0,10.8,16.4,13.6,15.35
1211,2020.10.26,11.7,19.0,15.35,12.9,13.3,13.100000000000001,12.1,17.9,15.0,15.100000000000001
1212,2020.10.27,12.1,18.1,15.100000000000001,11.7,19.0,15.35,12.9,13.3,13.100000000000001,14.65
1213,2020.10.28,11.7,17.6,14.65,12.1,18.1,15.100000000000001,11.7,19.0,15.35,14.049999999999999
1214,2020.10.29,11.7,16.4,14.049999999999999,11.7,17.6,14.65,12.1,18.1,15.100000000000001,10.7
1215,2020.10.30,8.8,12.6,10.7,11.7,16.4,14.049999999999999,11.7,17.6,14.65,14.8
1216,2020.10.31,12.6,17.0,14.8,8.8,12.6,10.7,11.7,16.4,14.049999999999999,11.25
1217,2020.11.01,9.1,13.4,11.25,12.6,17.0,14.8,8.8,12.6,10.7,12.649999999999999
1218,2020.11.02,11.7,13.6,12.649999999999999,9.1,13.4,11.25,12.6,17.0,14.8,15.35
1219,2020.11.03,13.2,17.5,15.35,11.7,13.6,12.649999999999999,9.1,13.4,11.25,13.45
1220,2020.11.04,13.1,13.8,13.45,13.2,17.5,15.35,11.7,13.6,12.649999999999999,11.15
1221,2020.11.05,9.8,12.5,11.15,13.1,13.8,13.45,13.2,17.5,15.35,10.399999999999999
1222,2020.11.06,8.1,12.7,10.399999999999999,9.8,12.5,11.15,13.1,13.8,13.45,10.649999999999999
1223,2020.11.07,8.2,13.1,10.649999999999999,8.1,12.7,10.399999999999999,9.8,12.5,11.15,10.3
1224,2020.11.08,7.8,12.8,10.3,8.2,13.1,10.649999999999999,8.1,12.7,10.399999999999999,10.45
1225,2020.11.09,7.9,13.0,10.45,7.8,12.8,10.3,8.2,13.1,10.649999999999999,10.350000000000001
1226,2020.11.10,7.9,12.8,10.350000000000001,7.9,13.0,10.45,7.8,12.8,10.3,9.05
1227,2020.11.11,7.0,11.1,9.05,7.9,12.8,10.350000000000001,7.9,13.0,10.45,8.65
1228,2020.11.12,7.9,9.4,8.65,7.0,11.1,9.05,7.9,12.8,10.350000000000001,9.0
1229,2020.11.13,6.7,11.3,9.0,7.9,9.4,8.65,7.0,11.1,9.05,8.8
1230,2020.11.14,6.6,11.0,8.8,6.7,11.3,9.0,7.9,9.4,8.65,8.7
1231,2020.11.15,6.3,11.1,8.7,6.6,11.0,8.8,6.7,11.3,9.0,8.35
1232,2020.11.16,7.6,9.1,8.35,6.3,11.1,8.7,6.6,11.0,8.8,9.1
1233,2020.11.17,6.7,11.5,9.1,7.6,9.1,8.35,6.3,11.1,8.7,9.2
1234,2020.11.18,7.0,11.4,9.2,6.7,11.5,9.1,7.6,9.1,8.35,8.25
1235,2020.11.19,5.8,10.7,8.25,7.0,11.4,9.2,6.7,11.5,9.1,6.3500000000000005
1236,2020.11.20,3.9,8.8,6.3500000000000005,5.8,10.7,8.25,7.0,11.4,9.2,4.25
1237,2020.11.21,1.9,6.6,4.25,3.9,8.8,6.3500000000000005,5.8,10.7,8.25,3.6500000000000004
1238,2020.11.22,1.6,5.7,3.6500000000000004,1.9,6.6,4.25,3.9,8.8,6.3500000000000005,4.7
1239,2020.11.23,3.1,6.3,4.7,1.6,5.7,3.6500000000000004,1.9,6.6,4.25,4.3
1240,2020.11.24,2.0,6.6,4.3,3.1,6.3,4.7,1.6,5.7,3.6500000000000004,3.5500000000000003
1241,2020.11.25,1.2,5.9,3.5500000000000003,2.0,6.6,4.3,3.1,6.3,4.7,3.5
1242,2020.11.26,1.2,5.8,3.5,1.2,5.9,3.5500000000000003,2.0,6.6,4.3,3.65
1243,2020.11.27,1.8,5.5,3.65,1.2,5.8,3.5,1.2,5.9,3.5500000000000003,2.3
1244,2020.11.28,1.2,3.4,2.3,1.8,5.5,3.65,1.2,5.8,3.5,2.15
1245,2020.11.29,1.2,3.1,2.15,1.2,3.4,2.3,1.8,5.5,3.65,1.4
1246,2020.11.30,0.0,2.8,1.4,1.2,3.1,2.15,1.2,3.4,2.3,0.75
1247,2020.12.01,-0.6,2.1,0.75,0.0,2.8,1.4,1.2,3.1,2.15,1.1
1248,2020.12.02,-0.4,2.6,1.1,-0.6,2.1,0.75,0.0,2.8,1.4,1.4
1249,2020.12.03,0.0,2.8,1.4,-0.4,2.6,1.1,-0.6,2.1,0.75,4.8
1250,2020.12.04,2.4,7.2,4.8,0.0,2.8,1.4,-0.4,2.6,1.1,7.35
1251,2020.12.05,4.5,10.2,7.35,2.4,7.2,4.8,0.0,2.8,1.4,9.3
1252,2020.12.06,6.4,12.2,9.3,4.5,10.2,7.35,2.4,7.2,4.8,7.75
1253,2020.12.07,6.6,8.9,7.75,6.4,12.2,9.3,4.5,10.2,7.35,5.9
1254,2020.12.08,4.1,7.7,5.9,6.6,8.9,7.75,6.4,12.2,9.3,4.5
1255,2020.12.09,2.9,6.1,4.5,4.1,7.7,5.9,6.6,8.9,7.75,5.4
1256,2020.12.10,4.6,6.2,5.4,2.9,6.1,4.5,4.1,7.7,5.9,4.9
1257,2020.12.11,3.3,6.5,4.9,4.6,6.2,5.4,2.9,6.1,4.5,3.95
1258,2020.12.12,2.4,5.5,3.95,3.3,6.5,4.9,4.6,6.2,5.4,4.55
1259,2020.12.13,2.8,6.3,4.55,2.4,5.5,3.95,3.3,6.5,4.9,3.75
1260,2020.12.14,1.7,5.8,3.75,2.8,6.3,4.55,2.4,5.5,3.95,3.1999999999999997
1261,2020.12.15,1.3,5.1,3.1999999999999997,1.7,5.8,3.75,2.8,6.3,4.55,2.8
1262,2020.12.16,1.5,4.1,2.8,1.3,5.1,3.1999999999999997,1.7,5.8,3.75,3.2
1263,2020.12.17,1.4,5.0,3.2,1.5,4.1,2.8,1.3,5.1,3.1999999999999997,4.95
1264,2020.12.18,4.4,5.5,4.95,1.4,5.0,3.2,1.5,4.1,2.8,3.75
1265,2020.12.19,2.5,5.0,3.75,4.4,5.5,4.95,1.4,5.0,3.2,3.25
1266,2020.12.20,1.9,4.6,3.25,2.5,5.0,3.75,4.4,5.5,4.95,3.25
1267,2020.12.21,2.1,4.4,3.25,1.9,4.6,3.25,2.5,5.0,3.75,3.8
1268,2020.12.22,2.9,4.7,3.8,2.1,4.4,3.25,1.9,4.6,3.25,7.300000000000001
1269,2020.12.23,5.7,8.9,7.300000000000001,2.9,4.7,3.8,2.1,4.4,3.25,8.399999999999999
1270,2020.12.24,7.1,9.7,8.399999999999999,5.7,8.9,7.300000000000001,2.9,4.7,3.8,5.1
1271,2020.12.25,3.4,6.8,5.1,7.1,9.7,8.399999999999999,5.7,8.9,7.300000000000001,2.5
1272,2020.12.26,1.0,4.0,2.5,3.4,6.8,5.1,7.1,9.7,8.399999999999999,1.75
1273,2020.12.27,-0.1,3.6,1.75,1.0,4.0,2.5,3.4,6.8,5.1,6.1000000000000005
1274,2020.12.28,3.4,8.8,6.1000000000000005,-0.1,3.6,1.75,1.0,4.0,2.5,7.6
1275,2020.12.29,5.6,9.6,7.6,3.4,8.8,6.1000000000000005,-0.1,3.6,1.75,6.300000000000001
1276,2020.12.30,5.7,6.9,6.300000000000001,5.6,9.6,7.6,3.4,8.8,6.1000000000000005,5.25
1277,2020.12.31,4.2,6.3,5.25,5.7,6.9,6.300000000000001,5.6,9.6,7.6,3.3000000000000003
1278,2021.01.01,2.2,4.4,3.3000000000000003,4.2,6.3,5.25,5.7,6.9,6.300000000000001,4.550000000000001
1279,2021.01.02,3.2,5.9,4.550000000000001,2.2,4.4,3.3000000000000003,4.2,6.3,5.25,4.6
1280,2021.01.03,3.6,5.6,4.6,3.2,5.9,4.550000000000001,2.2,4.4,3.3000000000000003,5.300000000000001
1281,2021.01.04,4.4,6.2,5.300000000000001,3.6,5.6,4.6,3.2,5.9,4.550000000000001,5.7
1282,2021.01.05,3.9,7.5,5.7,4.4,6.2,5.300000000000001,3.6,5.6,4.6,3.9
1283,2021.01.06,2.7,5.1,3.9,3.9,7.5,5.7,4.4,6.2,5.300000000000001,3.0999999999999996
1284,2021.01.07,1.6,4.6,3.0999999999999996,2.7,5.1,3.9,3.9,7.5,5.7,2.1
1285,2021.01.08,0.6,3.6,2.1,1.6,4.6,3.0999999999999996,2.7,5.1,3.9,1.2
1286,2021.01.09,-0.2,2.6,1.2,0.6,3.6,2.1,1.6,4.6,3.0999999999999996,0.85
1287,2021.01.10,-0.1,1.8,0.85,-0.2,2.6,1.2,0.6,3.6,2.1,0.95
1288,2021.01.11,-0.5,2.4,0.95,-0.1,1.8,0.85,-0.2,2.6,1.2,0.04999999999999993
1289,2021.01.12,-1.6,1.7,0.04999999999999993,-0.5,2.4,0.95,-0.1,1.8,0.85,0.75
1290,2021.01.13,-0.4,1.9,0.75,-1.6,1.7,0.04999999999999993,-0.5,2.4,0.95,-0.49999999999999994
1291,2021.01.14,-1.4,0.4,-0.49999999999999994,-0.4,1.9,0.75,-1.6,1.7,0.04999999999999993,-0.95
1292,2021.01.15,-1.9,0.0,-0.95,-1.4,0.4,-0.49999999999999994,-0.4,1.9,0.75,-2.25
1293,2021.01.16,-3.7,-0.8,-2.25,-1.9,0.0,-0.95,-1.4,0.4,-0.49999999999999994,-2.9
1294,2021.01.17,-4.3,-1.5,-2.9,-3.7,-0.8,-2.25,-1.9,0.0,-0.95,-4.300000000000001
1295,2021.01.18,-5.9,-2.7,-4.300000000000001,-4.3,-1.5,-2.9,-3.7,-0.8,-2.25,0.050000000000000044
1296,2021.01.19,-2.4,2.5,0.050000000000000044,-5.9,-2.7,-4.300000000000001,-4.3,-1.5,-2.9,3.4
1297,2021.01.20,0.6,6.2,3.4,-2.4,2.5,0.050000000000000044,-5.9,-2.7,-4.300000000000001,6.3
1298,2021.01.21,3.0,9.6,6.3,0.6,6.2,3.4,-2.4,2.5,0.050000000000000044,7.3999999999999995
1299,2021.01.22,5.1,9.7,7.3999999999999995,3.0,9.6,6.3,0.6,6.2,3.4,7.85
1300,2021.01.23,5.3,10.4,7.85,5.1,9.7,7.3999999999999995,3.0,9.6,6.3,4.3
1301,2021.01.24,2.9,5.7,4.3,5.3,10.4,7.85,5.1,9.7,7.3999999999999995,2.0
1302,2021.01.25,0.8,3.2,2.0,2.9,5.7,4.3,5.3,10.4,7.85,1.55
1303,2021.01.26,0.0,3.1,1.55,0.8,3.2,2.0,2.9,5.7,4.3,1.5
1304,2021.01.27,0.0,3.0,1.5,0.0,3.1,1.55,0.8,3.2,2.0,0.8999999999999999
1305,2021.01.28,-0.5,2.3,0.8999999999999999,0.0,3.0,1.5,0.0,3.1,1.55,3.7
1306,2021.01.29,1.7,5.7,3.7,-0.5,2.3,0.8999999999999999,0.0,3.0,1.5,6.699999999999999
1307,2021.01.30,3.8,9.6,6.699999999999999,1.7,5.7,3.7,-0.5,2.3,0.8999999999999999,1.25
1308,2021.01.31,-0.3,2.8,1.25,3.8,9.6,6.699999999999999,1.7,5.7,3.7,2.4
1309,2021.02.01,0.2,4.6,2.4,-0.3,2.8,1.25,3.8,9.6,6.699999999999999,3.8
1310,2021.02.02,1.4,6.2,3.8,0.2,4.6,2.4,-0.3,2.8,1.25,6.15
1311,2021.02.03,2.3,10.0,6.15,1.4,6.2,3.8,0.2,4.6,2.4,9.0
1312,2021.02.04,6.4,11.6,9.0,2.3,10.0,6.15,1.4,6.2,3.8,5.550000000000001
1313,2021.02.05,4.9,6.2,5.550000000000001,6.4,11.6,9.0,2.3,10.0,6.15,6.05
1314,2021.02.06,5.0,7.1,6.05,4.9,6.2,5.550000000000001,6.4,11.6,9.0,6.0
1315,2021.02.07,3.0,9.0,6.0,5.0,7.1,6.05,4.9,6.2,5.550000000000001,3.8499999999999996
1316,2021.02.08,1.1,6.6,3.8499999999999996,3.0,9.0,6.0,5.0,7.1,6.05,2.2
1317,2021.02.09,1.0,3.4,2.2,1.1,6.6,3.8499999999999996,3.0,9.0,6.0,4.449999999999999
1318,2021.02.10,2.3,6.6,4.449999999999999,1.0,3.4,2.2,1.1,6.6,3.8499999999999996,-2.05
1319,2021.02.11,-7.1,3.0,-2.05,2.3,6.6,4.449999999999999,1.0,3.4,2.2,-5.25
1320,2021.02.12,-7.1,-3.4,-5.25,-7.1,3.0,-2.05,2.3,6.6,4.449999999999999,-4.85
1321,2021.02.13,-7.1,-2.6,-4.85,-7.1,-3.4,-5.25,-7.1,3.0,-2.05,-1.5
1322,2021.02.14,-3.9,0.9,-1.5,-7.1,-2.6,-4.85,-7.1,-3.4,-5.25,-1.7499999999999998
1323,2021.02.15,-4.1,0.6,-1.7499999999999998,-3.9,0.9,-1.5,-7.1,-2.6,-4.85,-0.25
1324,2021.02.16,-1.9,1.4,-0.25,-4.1,0.6,-1.7499999999999998,-3.9,0.9,-1.5,1.55
1325,2021.02.17,-0.1,3.2,1.55,-1.9,1.4,-0.25,-4.1,0.6,-1.7499999999999998,4.1
1326,2021.02.18,1.1,7.1,4.1,-0.1,3.2,1.55,-1.9,1.4,-0.25,2.3
1327,2021.02.19,1.1,3.5,2.3,1.1,7.1,4.1,-0.1,3.2,1.55,4.6
1328,2021.02.20,2.8,6.4,4.6,1.1,3.5,2.3,1.1,7.1,4.1,5.4
1329,2021.02.21,2.7,8.1,5.4,2.8,6.4,4.6,1.1,3.5,2.3,6.15
1330,2021.02.22,1.5,10.8,6.15,2.7,8.1,5.4,2.8,6.4,4.6,7.199999999999999
1331,2021.02.23,3.7,10.7,7.199999999999999,1.5,10.8,6.15,2.7,8.1,5.4,9.6
1332,2021.02.24,5.5,13.7,9.6,3.7,10.7,7.199999999999999,1.5,10.8,6.15,10.75
1333,2021.02.25,6.5,15.0,10.75,5.5,13.7,9.6,3.7,10.7,7.199999999999999,11.3
1334,2021.02.26,7.3,15.3,11.3,6.5,15.0,10.75,5.5,13.7,9.6,7.9
1335,2021.02.27,5.5,10.3,7.9,7.3,15.3,11.3,6.5,15.0,10.75,5.8
1336,2021.02.28,3.0,8.6,5.8,5.5,10.3,7.9,7.3,15.3,11.3,7.1499999999999995
1337,2021.03.01,3.6,10.7,7.1499999999999995,3.0,8.6,5.8,5.5,10.3,7.9,7.85
1338,2021.03.02,4.1,11.6,7.85,3.6,10.7,7.1499999999999995,3.0,8.6,5.8,9.4
1339,2021.03.03,5.3,13.5,9.4,4.1,11.6,7.85,3.6,10.7,7.1499999999999995,10.2
1340,2021.03.04,6.0,14.4,10.2,5.3,13.5,9.4,4.1,11.6,7.85,6.9
1341,2021.03.05,3.8,10.0,6.9,6.0,14.4,10.2,5.3,13.5,9.4,3.8499999999999996
1342,2021.03.06,1.4,6.3,3.8499999999999996,3.8,10.0,6.9,6.0,14.4,10.2,4.6
1343,2021.03.07,1.4,7.8,4.6,1.4,6.3,3.8499999999999996,3.8,10.0,6.9,5.1
1344,2021.03.08,2.2,8.0,5.1,1.4,7.8,4.6,1.4,6.3,3.8499999999999996,3.6500000000000004
1345,2021.03.09,1.1,6.2,3.6500000000000004,2.2,8.0,5.1,1.4,7.8,4.6,4.65
1346,2021.03.10,2.0,7.3,4.65,1.1,6.2,3.6500000000000004,2.2,8.0,5.1,5.3
1347,2021.03.11,1.7,8.9,5.3,2.0,7.3,4.65,1.1,6.2,3.6500000000000004,8.8
1348,2021.03.12,6.7,10.9,8.8,1.7,8.9,5.3,2.0,7.3,4.65,9.35
1349,2021.03.13,5.6,13.1,9.35,6.7,10.9,8.8,1.7,8.9,5.3,9.0
1350,2021.03.14,7.4,10.6,9.0,5.6,13.1,9.35,6.7,10.9,8.8,6.75
1351,2021.03.15,3.9,9.6,6.75,7.4,10.6,9.0,5.6,13.1,9.35,6.6
1352,2021.03.16,3.8,9.4,6.6,3.9,9.6,6.75,7.4,10.6,9.0,6.2
1353,2021.03.17,2.4,10.0,6.2,3.8,9.4,6.6,3.9,9.6,6.75,5.300000000000001
1354,2021.03.18,2.2,8.4,5.300000000000001,2.4,10.0,6.2,3.8,9.4,6.6,4.3
1355,2021.03.19,1.1,7.5,4.3,2.2,8.4,5.300000000000001,2.4,10.0,6.2,4.6
1356,2021.03.20,2.7,6.5,4.6,1.1,7.5,4.3,2.2,8.4,5.300000000000001,3.0
1357,2021.03.21,0.2,5.8,3.0,2.7,6.5,4.6,1.1,7.5,4.3,4.5
1358,2021.03.22,2.2,6.8,4.5,0.2,5.8,3.0,2.7,6.5,4.6,6.2
1359,2021.03.23,1.9,10.5,6.2,2.2,6.8,4.5,0.2,5.8,3.0,5.449999999999999
1360,2021.03.24,2.8,8.1,5.449999999999999,1.9,10.5,6.2,2.2,6.8,4.5,7.3
1361,2021.03.25,3.5,11.1,7.3,2.8,8.1,5.449999999999999,1.9,10.5,6.2,9.95
1362,2021.03.26,5.4,14.5,9.95,3.5,11.1,7.3,2.8,8.1,5.449999999999999,11.9
1363,2021.03.27,7.7,16.1,11.9,5.4,14.5,9.95,3.5,11.1,7.3,8.9
1364,2021.03.28,6.0,11.8,8.9,7.7,16.1,11.9,5.4,14.5,9.95,11.15
1365,2021.03.29,7.2,15.1,11.15,6.0,11.8,8.9,7.7,16.1,11.9,12.15
1366,2021.03.30,10.4,13.9,12.15,7.2,15.1,11.15,6.0,11.8,8.9,14.350000000000001
1367,2021.03.31,10.1,18.6,14.350000000000001,10.4,13.9,12.15,7.2,15.1,11.15,16.1
1368,2021.04.01,12.0,20.2,16.1,10.1,18.6,14.350000000000001,10.4,13.9,12.15,12.75
1369,2021.04.02,10.4,15.1,12.75,12.0,20.2,16.1,10.1,18.6,14.350000000000001,8.45
1370,2021.04.03,5.0,11.9,8.45,10.4,15.1,12.75,12.0,20.2,16.1,8.149999999999999
1371,2021.04.04,4.6,11.7,8.149999999999999,5.0,11.9,8.45,10.4,15.1,12.75,9.55
1372,2021.04.05,5.0,14.1,9.55,4.6,11.7,8.149999999999999,5.0,11.9,8.45,4.0
1373,2021.04.06,1.1,6.9,4.0,5.0,14.1,9.55,4.6,11.7,8.149999999999999,4.1
1374,2021.04.07,1.0,7.2,4.1,1.1,6.9,4.0,5.0,14.1,9.55,4.2
1375,2021.04.08,0.8,7.6,4.2,1.0,7.2,4.1,1.1,6.9,4.0,8.05
1376,2021.04.09,2.6,13.5,8.05,0.8,7.6,4.2,1.0,7.2,4.1,10.899999999999999
1377,2021.04.10,6.1,15.7,10.899999999999999,2.6,13.5,8.05,0.8,7.6,4.2,12.25
1378,2021.04.11,7.9,16.6,12.25,6.1,15.7,10.899999999999999,2.6,13.5,8.05,14.600000000000001
1379,2021.04.12,9.9,19.3,14.600000000000001,7.9,16.6,12.25,6.1,15.7,10.899999999999999,4.9
1380,2021.04.13,3.7,6.1,4.9,9.9,19.3,14.600000000000001,7.9,16.6,12.25,4.6
1381,2021.04.14,2.9,6.3,4.6,3.7,6.1,4.9,9.9,19.3,14.600000000000001,6.15
1382,2021.04.15,2.8,9.5,6.15,2.9,6.3,4.6,3.7,6.1,4.9,5.0
1383,2021.04.16,2.0,8.0,5.0,2.8,9.5,6.15,2.9,6.3,4.6,7.949999999999999
1384,2021.04.17,3.3,12.6,7.949999999999999,2.0,8.0,5.0,2.8,9.5,6.15,9.0
1385,2021.04.18,7.5,10.5,9.0,3.3,12.6,7.949999999999999,2.0,8.0,5.0,9.05
1386,2021.04.19,6.7,11.4,9.05,7.5,10.5,9.0,3.3,12.6,7.949999999999999,9.55
1387,2021.04.20,5.4,13.7,9.55,6.7,11.4,9.05,7.5,10.5,9.0,12.35
1388,2021.04.21,7.2,17.5,12.35,5.4,13.7,9.55,6.7,11.4,9.05,12.8
1389,2021.04.22,8.5,17.1,12.8,7.2,17.5,12.35,5.4,13.7,9.55,10.2
1390,2021.04.23,6.5,13.9,10.2,8.5,17.1,12.8,7.2,17.5,12.35,10.95
1391,2021.04.24,6.2,15.7,10.95,6.5,13.9,10.2,8.5,17.1,12.8,12.2
1392,2021.04.25,9.1,15.3,12.2,6.2,15.7,10.95,6.5,13.9,10.2,10.45
1393,2021.04.26,6.8,14.1,10.45,9.1,15.3,12.2,6.2,15.7,10.95,9.45
1394,2021.04.27,6.3,12.6,9.45,6.8,14.1,10.45,9.1,15.3,12.2,10.3
1395,2021.04.28,6.7,13.9,10.3,6.3,12.6,9.45,6.8,14.1,10.45,14.6
1396,2021.04.29,10.5,18.7,14.6,6.7,13.9,10.3,6.3,12.6,9.45,15.0
1397,2021.04.30,11.1,18.9,15.0,10.5,18.7,14.6,6.7,13.9,10.3,17.45
1398,2021.05.01,11.9,23.0,17.45,11.1,18.9,15.0,10.5,18.7,14.6,13.700000000000001
1399,2021.05.02,8.8,18.6,13.700000000000001,11.9,23.0,17.45,11.1,18.9,15.0,11.6
1400,2021.05.03,8.2,15.0,11.6,8.8,18.6,13.700000000000001,11.9,23.0,17.45,13.450000000000001
1401,2021.05.04,8.3,18.6,13.450000000000001,8.2,15.0,11.6,8.8,18.6,13.700000000000001,14.65
1402,2021.05.05,10.0,19.3,14.65,8.3,18.6,13.450000000000001,8.2,15.0,11.6,11.05
1403,2021.05.06,7.5,14.6,11.05,10.0,19.3,14.65,8.3,18.6,13.450000000000001,12.0
1404,2021.05.07,9.6,14.4,12.0,7.5,14.6,11.05,10.0,19.3,14.65,10.4
1405,2021.05.08,5.5,15.3,10.4,9.6,14.4,12.0,7.5,14.6,11.05,13.75
1406,2021.05.09,8.2,19.3,13.75,5.5,15.3,10.4,9.6,14.4,12.0,17.6
1407,2021.05.10,10.9,24.3,17.6,8.2,19.3,13.75,5.5,15.3,10.4,19.15
1408,2021.05.11,13.3,25.0,19.15,10.9,24.3,17.6,8.2,19.3,13.75,18.75
1409,2021.05.12,14.7,22.8,18.75,13.3,25.0,19.15,10.9,24.3,17.6,13.149999999999999
1410,2021.05.13,12.1,14.2,13.149999999999999,14.7,22.8,18.75,13.3,25.0,19.15,14.100000000000001
1411,2021.05.14,10.6,17.6,14.100000000000001,12.1,14.2,13.149999999999999,14.7,22.8,18.75,14.7
1412,2021.05.15,10.1,19.3,14.7,10.6,17.6,14.100000000000001,12.1,14.2,13.149999999999999,15.25
