,Date,Wind_m/s,Precipitation_mm,Wind_m/s1,Precipitation_mm1,Wind_m/s2,Precipitation_mm2,Wind_m/s3,Precipitation_mm3,Wind_m/s4,Precipitation_mm4,Wind_m/s5,Precipitation_mm5,Wind_m/s6,Precipitation_mm6,Wind_m/s7,Precipitation_mm7,Target: Mean_temp
1631,2021.12.25,3.3,0.0,3.8,1.3,2.9,0.0,1.3,0.0,3.8,0.0,8.1,0.0,7.2,0.0,3.4,0.0,1.7999999999999998
1632,2021.12.26,2.7,0.7,3.3,0.0,3.8,1.3,2.9,0.0,1.3,0.0,3.8,0.0,8.1,0.0,7.2,0.0,1.5
1633,2021.12.27,2.4,3.1,2.7,0.7,3.3,0.0,3.8,1.3,2.9,0.0,1.3,0.0,3.8,0.0,8.1,0.0,1.2
1634,2021.12.28,2.3,0.4,2.4,3.1,2.7,0.7,3.3,0.0,3.8,1.3,2.9,0.0,1.3,0.0,3.8,0.0,3.05
1635,2021.12.29,2.4,2.9,2.3,0.4,2.4,3.1,2.7,0.7,3.3,0.0,3.8,1.3,2.9,0.0,1.3,0.0,3.95
1636,2021.12.30,1.9,0.1,2.4,2.9,2.3,0.4,2.4,3.1,2.7,0.7,3.3,0.0,3.8,1.3,2.9,0.0,9.05
1637,2021.12.31,3.5,0.2,1.9,0.1,2.4,2.9,2.3,0.4,2.4,3.1,2.7,0.7,3.3,0.0,3.8,1.3,9.95
1638,2022.01.01,5.7,0.0,3.5,0.2,1.9,0.1,2.4,2.9,2.3,0.4,2.4,3.1,2.7,0.7,3.3,0.0,8.0
1639,2022.01.02,2.9,0.0,5.7,0.0,3.5,0.2,1.9,0.1,2.4,2.9,2.3,0.4,2.4,3.1,2.7,0.7,9.4
1640,2022.01.03,7.3,0.6,2.9,0.0,5.7,0.0,3.5,0.2,1.9,0.1,2.4,2.9,2.3,0.4,2.4,3.1,8.7
1641,2022.01.04,7.4,2.6,7.3,0.6,2.9,0.0,5.7,0.0,3.5,0.2,1.9,0.1,2.4,2.9,2.3,0.4,7.8500000000000005
1642,2022.01.05,6.9,3.5,7.4,2.6,7.3,0.6,2.9,0.0,5.7,0.0,3.5,0.2,1.9,0.1,2.4,2.9,3.65
1643,2022.01.06,6.0,0.0,6.9,3.5,7.4,2.6,7.3,0.6,2.9,0.0,5.7,0.0,3.5,0.2,1.9,0.1,1.65
1644,2022.01.07,2.2,0.0,6.0,0.0,6.9,3.5,7.4,2.6,7.3,0.6,2.9,0.0,5.7,0.0,3.5,0.2,0.45000000000000007
1645,2022.01.08,1.2,0.0,2.2,0.0,6.0,0.0,6.9,3.5,7.4,2.6,7.3,0.6,2.9,0.0,5.7,0.0,-0.3
1646,2022.01.09,2.8,0.0,1.2,0.0,2.2,0.0,6.0,0.0,6.9,3.5,7.4,2.6,7.3,0.6,2.9,0.0,1.55
1647,2022.01.10,4.2,0.0,2.8,0.0,1.2,0.0,2.2,0.0,6.0,0.0,6.9,3.5,7.4,2.6,7.3,0.6,1.35
1648,2022.01.11,4.6,0.0,4.2,0.0,2.8,0.0,1.2,0.0,2.2,0.0,6.0,0.0,6.9,3.5,7.4,2.6,-0.15000000000000002
1649,2022.01.12,2.0,0.0,4.6,0.0,4.2,0.0,2.8,0.0,1.2,0.0,2.2,0.0,6.0,0.0,6.9,3.5,-0.04999999999999993
1650,2022.01.13,2.4,0.0,2.0,0.0,4.6,0.0,4.2,0.0,2.8,0.0,1.2,0.0,2.2,0.0,6.0,0.0,2.6
1651,2022.01.14,5.3,0.0,2.4,0.0,2.0,0.0,4.6,0.0,4.2,0.0,2.8,0.0,1.2,0.0,2.2,0.0,3.05
1652,2022.01.15,3.7,0.0,5.3,0.0,2.4,0.0,2.0,0.0,4.6,0.0,4.2,0.0,2.8,0.0,1.2,0.0,0.75
1653,2022.01.16,1.9,0.0,3.7,0.0,5.3,0.0,2.4,0.0,2.0,0.0,4.6,0.0,4.2,0.0,2.8,0.0,4.0
1654,2022.01.17,9.6,1.3,1.9,0.0,3.7,0.0,5.3,0.0,2.4,0.0,2.0,0.0,4.6,0.0,4.2,0.0,1.95
1655,2022.01.18,6.6,0.0,9.6,1.3,1.9,0.0,3.7,0.0,5.3,0.0,2.4,0.0,2.0,0.0,4.6,0.0,1.5
1656,2022.01.19,1.7,0.0,6.6,0.0,9.6,1.3,1.9,0.0,3.7,0.0,5.3,0.0,2.4,0.0,2.0,0.0,2.15
1657,2022.01.20,8.4,0.2,1.7,0.0,6.6,0.0,9.6,1.3,1.9,0.0,3.7,0.0,5.3,0.0,2.4,0.0,-0.5
1658,2022.01.21,6.8,0.0,8.4,0.2,1.7,0.0,6.6,0.0,9.6,1.3,1.9,0.0,3.7,0.0,5.3,0.0,1.05
1659,2022.01.22,6.7,0.1,6.8,0.0,8.4,0.2,1.7,0.0,6.6,0.0,9.6,1.3,1.9,0.0,3.7,0.0,-1.15
1660,2022.01.23,3.5,0.0,6.7,0.1,6.8,0.0,8.4,0.2,1.7,0.0,6.6,0.0,9.6,1.3,1.9,0.0,-1.0
1661,2022.01.24,1.8,0.0,3.5,0.0,6.7,0.1,6.8,0.0,8.4,0.2,1.7,0.0,6.6,0.0,9.6,1.3,-0.95
1662,2022.01.25,2.5,0.0,1.8,0.0,3.5,0.0,6.7,0.1,6.8,0.0,8.4,0.2,1.7,0.0,6.6,0.0,1.25
1663,2022.01.26,3.0,0.0,2.5,0.0,1.8,0.0,3.5,0.0,6.7,0.1,6.8,0.0,8.4,0.2,1.7,0.0,2.4000000000000004
1664,2022.01.27,4.5,0.0,3.0,0.0,2.5,0.0,1.8,0.0,3.5,0.0,6.7,0.1,6.8,0.0,8.4,0.2,4.3
1665,2022.01.28,8.7,0.7,4.5,0.0,3.0,0.0,2.5,0.0,1.8,0.0,3.5,0.0,6.7,0.1,6.8,0.0,2.3
1666,2022.01.29,7.1,3.0,8.7,0.7,4.5,0.0,3.0,0.0,2.5,0.0,1.8,0.0,3.5,0.0,6.7,0.1,5.55
1667,2022.01.30,12.5,1.5,7.1,3.0,8.7,0.7,4.5,0.0,3.0,0.0,2.5,0.0,1.8,0.0,3.5,0.0,2.7
1668,2022.01.31,7.7,0.2,12.5,1.5,7.1,3.0,8.7,0.7,4.5,0.0,3.0,0.0,2.5,0.0,1.8,0.0,2.95
1669,2022.02.01,6.2,0.0,7.7,0.2,12.5,1.5,7.1,3.0,8.7,0.7,4.5,0.0,3.0,0.0,2.5,0.0,3.5
1670,2022.02.02,7.8,3.3,6.2,0.0,7.7,0.2,12.5,1.5,7.1,3.0,8.7,0.7,4.5,0.0,3.0,0.0,3.25
1671,2022.02.03,8.0,0.0,7.8,3.3,6.2,0.0,7.7,0.2,12.5,1.5,7.1,3.0,8.7,0.7,4.5,0.0,4.5
1672,2022.02.04,2.1,0.0,8.0,0.0,7.8,3.3,6.2,0.0,7.7,0.2,12.5,1.5,7.1,3.0,8.7,0.7,5.6
1673,2022.02.05,6.7,0.0,2.1,0.0,8.0,0.0,7.8,3.3,6.2,0.0,7.7,0.2,12.5,1.5,7.1,3.0,4.6
1674,2022.02.06,5.1,0.1,6.7,0.0,2.1,0.0,8.0,0.0,7.8,3.3,6.2,0.0,7.7,0.2,12.5,1.5,5.1
1675,2022.02.07,8.4,2.5,5.1,0.1,6.7,0.0,2.1,0.0,8.0,0.0,7.8,3.3,6.2,0.0,7.7,0.2,4.3
1676,2022.02.08,8.0,0.0,8.4,2.5,5.1,0.1,6.7,0.0,2.1,0.0,8.0,0.0,7.8,3.3,6.2,0.0,8.6
1677,2022.02.09,6.0,0.0,8.0,0.0,8.4,2.5,5.1,0.1,6.7,0.0,2.1,0.0,8.0,0.0,7.8,3.3,8.1
1678,2022.02.10,1.8,0.0,6.0,0.0,8.0,0.0,8.4,2.5,5.1,0.1,6.7,0.0,2.1,0.0,8.0,0.0,8.05
1679,2022.02.11,6.0,0.1,1.8,0.0,6.0,0.0,8.0,0.0,8.4,2.5,5.1,0.1,6.7,0.0,2.1,0.0,4.6000000000000005
1680,2022.02.12,4.6,0.0,6.0,0.1,1.8,0.0,6.0,0.0,8.0,0.0,8.4,2.5,5.1,0.1,6.7,0.0,3.7
1681,2022.02.13,4.3,0.0,4.6,0.0,6.0,0.1,1.8,0.0,6.0,0.0,8.0,0.0,8.4,2.5,5.1,0.1,5.05
1682,2022.02.14,4.1,0.7,4.3,0.0,4.6,0.0,6.0,0.1,1.8,0.0,6.0,0.0,8.0,0.0,8.4,2.5,8.9
1683,2022.02.15,4.9,1.1,4.1,0.7,4.3,0.0,4.6,0.0,6.0,0.1,1.8,0.0,6.0,0.0,8.0,0.0,8.0
1684,2022.02.16,4.0,4.8,4.9,1.1,4.1,0.7,4.3,0.0,4.6,0.0,6.0,0.1,1.8,0.0,6.0,0.0,9.9
1685,2022.02.17,8.1,0.6,4.0,4.8,4.9,1.1,4.1,0.7,4.3,0.0,4.6,0.0,6.0,0.1,1.8,0.0,8.75
1686,2022.02.18,7.1,0.0,8.1,0.6,4.0,4.8,4.9,1.1,4.1,0.7,4.3,0.0,4.6,0.0,6.0,0.1,7.85
1687,2022.02.19,5.7,0.3,7.1,0.0,8.1,0.6,4.0,4.8,4.9,1.1,4.1,0.7,4.3,0.0,4.6,0.0,6.35
1688,2022.02.20,5.8,0.0,5.7,0.3,7.1,0.0,8.1,0.6,4.0,4.8,4.9,1.1,4.1,0.7,4.3,0.0,5.5
1689,2022.02.21,6.2,3.4,5.8,0.0,5.7,0.3,7.1,0.0,8.1,0.6,4.0,4.8,4.9,1.1,4.1,0.7,6.5
1690,2022.02.22,8.2,0.0,6.2,3.4,5.8,0.0,5.7,0.3,7.1,0.0,8.1,0.6,4.0,4.8,4.9,1.1,6.25
1691,2022.02.23,7.6,1.7,8.2,0.0,6.2,3.4,5.8,0.0,5.7,0.3,7.1,0.0,8.1,0.6,4.0,4.8,6.85
1692,2022.02.24,3.8,0.0,7.6,1.7,8.2,0.0,6.2,3.4,5.8,0.0,5.7,0.3,7.1,0.0,8.1,0.6,7.050000000000001
1693,2022.02.25,6.9,0.0,3.8,0.0,7.6,1.7,8.2,0.0,6.2,3.4,5.8,0.0,5.7,0.3,7.1,0.0,5.45
1694,2022.02.26,6.1,0.0,6.9,0.0,3.8,0.0,7.6,1.7,8.2,0.0,6.2,3.4,5.8,0.0,5.7,0.3,6.1
1695,2022.02.27,6.3,0.0,6.1,0.0,6.9,0.0,3.8,0.0,7.6,1.7,8.2,0.0,6.2,3.4,5.8,0.0,3.35
1696,2022.02.28,5.6,2.2,6.3,0.0,6.1,0.0,6.9,0.0,3.8,0.0,7.6,1.7,8.2,0.0,6.2,3.4,4.3999999999999995
1697,2022.03.01,4.3,0.0,5.6,2.2,6.3,0.0,6.1,0.0,6.9,0.0,3.8,0.0,7.6,1.7,8.2,0.0,4.2
1698,2022.03.02,2.4,0.0,4.3,0.0,5.6,2.2,6.3,0.0,6.1,0.0,6.9,0.0,3.8,0.0,7.6,1.7,4.1
1699,2022.03.03,1.7,0.0,2.4,0.0,4.3,0.0,5.6,2.2,6.3,0.0,6.1,0.0,6.9,0.0,3.8,0.0,3.9000000000000004
1700,2022.03.04,3.2,0.2,1.7,0.0,2.4,0.0,4.3,0.0,5.6,2.2,6.3,0.0,6.1,0.0,6.9,0.0,4.15
1701,2022.03.05,3.2,0.0,3.2,0.2,1.7,0.0,2.4,0.0,4.3,0.0,5.6,2.2,6.3,0.0,6.1,0.0,4.25
1702,2022.03.06,2.7,0.0,3.2,0.0,3.2,0.2,1.7,0.0,2.4,0.0,4.3,0.0,5.6,2.2,6.3,0.0,4.8
1703,2022.03.07,3.9,0.3,2.7,0.0,3.2,0.0,3.2,0.2,1.7,0.0,2.4,0.0,4.3,0.0,5.6,2.2,4.2
1704,2022.03.08,4.0,0.0,3.9,0.3,2.7,0.0,3.2,0.0,3.2,0.2,1.7,0.0,2.4,0.0,4.3,0.0,5.55
1705,2022.03.09,2.5,0.0,4.0,0.0,3.9,0.3,2.7,0.0,3.2,0.0,3.2,0.2,1.7,0.0,2.4,0.0,3.65
1706,2022.03.10,5.3,1.4,2.5,0.0,4.0,0.0,3.9,0.3,2.7,0.0,3.2,0.0,3.2,0.2,1.7,0.0,1.5499999999999998
1707,2022.03.11,4.5,0.0,5.3,1.4,2.5,0.0,4.0,0.0,3.9,0.3,2.7,0.0,3.2,0.0,3.2,0.2,2.6
1708,2022.03.12,3.2,0.0,4.5,0.0,5.3,1.4,2.5,0.0,4.0,0.0,3.9,0.3,2.7,0.0,3.2,0.0,4.4
1709,2022.03.13,2.0,0.0,3.2,0.0,4.5,0.0,5.3,1.4,2.5,0.0,4.0,0.0,3.9,0.3,2.7,0.0,6.300000000000001
1710,2022.03.14,2.5,0.0,2.0,0.0,3.2,0.0,4.5,0.0,5.3,1.4,2.5,0.0,4.0,0.0,3.9,0.3,8.2
1711,2022.03.15,3.3,0.0,2.5,0.0,2.0,0.0,3.2,0.0,4.5,0.0,5.3,1.4,2.5,0.0,4.0,0.0,6.25
1712,2022.03.16,4.4,4.4,3.3,0.0,2.5,0.0,2.0,0.0,3.2,0.0,4.5,0.0,5.3,1.4,2.5,0.0,7.75
1713,2022.03.17,3.6,0.0,4.4,4.4,3.3,0.0,2.5,0.0,2.0,0.0,3.2,0.0,4.5,0.0,5.3,1.4,6.699999999999999
1714,2022.03.18,4.1,0.0,3.6,0.0,4.4,4.4,3.3,0.0,2.5,0.0,2.0,0.0,3.2,0.0,4.5,0.0,6.85
1715,2022.03.19,4.7,0.0,4.1,0.0,3.6,0.0,4.4,4.4,3.3,0.0,2.5,0.0,2.0,0.0,3.2,0.0,5.800000000000001
1716,2022.03.20,3.6,0.0,4.7,0.0,4.1,0.0,3.6,0.0,4.4,4.4,3.3,0.0,2.5,0.0,2.0,0.0,7.6
1717,2022.03.21,3.2,0.0,3.6,0.0,4.7,0.0,4.1,0.0,3.6,0.0,4.4,4.4,3.3,0.0,2.5,0.0,10.75
1718,2022.03.22,2.3,0.0,3.2,0.0,3.6,0.0,4.7,0.0,4.1,0.0,3.6,0.0,4.4,4.4,3.3,0.0,12.35
1719,2022.03.23,1.8,0.0,2.3,0.0,3.2,0.0,3.6,0.0,4.7,0.0,4.1,0.0,3.6,0.0,4.4,4.4,14.0
1720,2022.03.24,3.7,0.0,1.8,0.0,2.3,0.0,3.2,0.0,3.6,0.0,4.7,0.0,4.1,0.0,3.6,0.0,12.75
1721,2022.03.25,2.5,0.0,3.7,0.0,1.8,0.0,2.3,0.0,3.2,0.0,3.6,0.0,4.7,0.0,4.1,0.0,13.25
1722,2022.03.26,4.5,0.0,2.5,0.0,3.7,0.0,1.8,0.0,2.3,0.0,3.2,0.0,3.6,0.0,4.7,0.0,12.65
1723,2022.03.27,3.6,0.0,4.5,0.0,2.5,0.0,3.7,0.0,1.8,0.0,2.3,0.0,3.2,0.0,3.6,0.0,14.2
1724,2022.03.28,3.9,0.0,3.6,0.0,4.5,0.0,2.5,0.0,3.7,0.0,1.8,0.0,2.3,0.0,3.2,0.0,15.3
1725,2022.03.29,4.2,0.1,3.9,0.0,3.6,0.0,4.5,0.0,2.5,0.0,3.7,0.0,1.8,0.0,2.3,0.0,13.5
1726,2022.03.30,6.8,0.0,4.2,0.1,3.9,0.0,3.6,0.0,4.5,0.0,2.5,0.0,3.7,0.0,1.8,0.0,11.0
1727,2022.03.31,4.3,14.5,6.8,0.0,4.2,0.1,3.9,0.0,3.6,0.0,4.5,0.0,2.5,0.0,3.7,0.0,8.85
1728,2022.04.01,4.3,8.0,4.3,14.5,6.8,0.0,4.2,0.1,3.9,0.0,3.6,0.0,4.5,0.0,2.5,0.0,4.050000000000001
1729,2022.04.02,2.9,5.6,4.3,8.0,4.3,14.5,6.8,0.0,4.2,0.1,3.9,0.0,3.6,0.0,4.5,0.0,4.55
1730,2022.04.03,4.5,7.0,2.9,5.6,4.3,8.0,4.3,14.5,6.8,0.0,4.2,0.1,3.9,0.0,3.6,0.0,5.1
1731,2022.04.04,4.3,0.0,4.5,7.0,2.9,5.6,4.3,8.0,4.3,14.5,6.8,0.0,4.2,0.1,3.9,0.0,7.1
1732,2022.04.05,5.2,0.0,4.3,0.0,4.5,7.0,2.9,5.6,4.3,8.0,4.3,14.5,6.8,0.0,4.2,0.1,12.45
1733,2022.04.06,4.2,0.0,5.2,0.0,4.3,0.0,4.5,7.0,2.9,5.6,4.3,8.0,4.3,14.5,6.8,0.0,13.25
1734,2022.04.07,4.6,0.0,4.2,0.0,5.2,0.0,4.3,0.0,4.5,7.0,2.9,5.6,4.3,8.0,4.3,14.5,11.600000000000001
1735,2022.04.08,4.5,1.3,4.6,0.0,4.2,0.0,5.2,0.0,4.3,0.0,4.5,7.0,2.9,5.6,4.3,8.0,10.25
1736,2022.04.09,8.7,16.5,4.5,1.3,4.6,0.0,4.2,0.0,5.2,0.0,4.3,0.0,4.5,7.0,2.9,5.6,8.899999999999999
1737,2022.04.10,6.7,0.0,8.7,16.5,4.5,1.3,4.6,0.0,4.2,0.0,5.2,0.0,4.3,0.0,4.5,7.0,8.15
1738,2022.04.11,4.9,0.0,6.7,0.0,8.7,16.5,4.5,1.3,4.6,0.0,4.2,0.0,5.2,0.0,4.3,0.0,11.65
1739,2022.04.12,2.4,0.0,4.9,0.0,6.7,0.0,8.7,16.5,4.5,1.3,4.6,0.0,4.2,0.0,5.2,0.0,12.1
1740,2022.04.13,3.1,0.0,2.4,0.0,4.9,0.0,6.7,0.0,8.7,16.5,4.5,1.3,4.6,0.0,4.2,0.0,13.65
1741,2022.04.14,2.8,0.0,3.1,0.0,2.4,0.0,4.9,0.0,6.7,0.0,8.7,16.5,4.5,1.3,4.6,0.0,13.75
1742,2022.04.15,3.6,0.0,2.8,0.0,3.1,0.0,2.4,0.0,4.9,0.0,6.7,0.0,8.7,16.5,4.5,1.3,10.25
1743,2022.04.16,6.0,0.5,3.6,0.0,2.8,0.0,3.1,0.0,2.4,0.0,4.9,0.0,6.7,0.0,8.7,16.5,8.75
1744,2022.04.17,5.8,0.0,6.0,0.5,3.6,0.0,2.8,0.0,3.1,0.0,2.4,0.0,4.9,0.0,6.7,0.0,8.5
1745,2022.04.18,4.9,0.3,5.8,0.0,6.0,0.5,3.6,0.0,2.8,0.0,3.1,0.0,2.4,0.0,4.9,0.0,8.2
1746,2022.04.19,2.8,1.3,4.9,0.3,5.8,0.0,6.0,0.5,3.6,0.0,2.8,0.0,3.1,0.0,2.4,0.0,9.35
1747,2022.04.20,3.1,1.6,2.8,1.3,4.9,0.3,5.8,0.0,6.0,0.5,3.6,0.0,2.8,0.0,3.1,0.0,11.5
1748,2022.04.21,4.0,0.0,3.1,1.6,2.8,1.3,4.9,0.3,5.8,0.0,6.0,0.5,3.6,0.0,2.8,0.0,10.75
1749,2022.04.22,5.7,2.9,4.0,0.0,3.1,1.6,2.8,1.3,4.9,0.3,5.8,0.0,6.0,0.5,3.6,0.0,9.8
1750,2022.04.23,2.3,2.9,5.7,2.9,4.0,0.0,3.1,1.6,2.8,1.3,4.9,0.3,5.8,0.0,6.0,0.5,14.65
1751,2022.04.24,8.7,0.1,2.3,2.9,5.7,2.9,4.0,0.0,3.1,1.6,2.8,1.3,4.9,0.3,5.8,0.0,13.1
1752,2022.04.25,5.3,0.0,8.7,0.1,2.3,2.9,5.7,2.9,4.0,0.0,3.1,1.6,2.8,1.3,4.9,0.3,14.2
1753,2022.04.26,2.4,0.0,5.3,0.0,8.7,0.1,2.3,2.9,5.7,2.9,4.0,0.0,3.1,1.6,2.8,1.3,11.7
1754,2022.04.27,3.3,5.8,2.4,0.0,5.3,0.0,8.7,0.1,2.3,2.9,5.7,2.9,4.0,0.0,3.1,1.6,13.75
1755,2022.04.28,3.3,1.4,3.3,5.8,2.4,0.0,5.3,0.0,8.7,0.1,2.3,2.9,5.7,2.9,4.0,0.0,15.2
1756,2022.04.29,2.2,0.0,3.3,1.4,3.3,5.8,2.4,0.0,5.3,0.0,8.7,0.1,2.3,2.9,5.7,2.9,15.7
1757,2022.04.30,2.2,0.0,2.2,0.0,3.3,1.4,3.3,5.8,2.4,0.0,5.3,0.0,8.7,0.1,2.3,2.9,15.7
1758,2022.05.01,3.3,0.6,2.2,0.0,2.2,0.0,3.3,1.4,3.3,5.8,2.4,0.0,5.3,0.0,8.7,0.1,16.9
1759,2022.05.02,1.7,0.9,3.3,0.6,2.2,0.0,2.2,0.0,3.3,1.4,3.3,5.8,2.4,0.0,5.3,0.0,17.4
1760,2022.05.03,2.6,0.3,1.7,0.9,3.3,0.6,2.2,0.0,2.2,0.0,3.3,1.4,3.3,5.8,2.4,0.0,18.1
1761,2022.05.04,3.3,0.1,2.6,0.3,1.7,0.9,3.3,0.6,2.2,0.0,2.2,0.0,3.3,1.4,3.3,5.8,17.75
1762,2022.05.05,3.6,0.3,3.3,0.1,2.6,0.3,1.7,0.9,3.3,0.6,2.2,0.0,2.2,0.0,3.3,1.4,18.5
1763,2022.05.06,3.0,0.1,3.6,0.3,3.3,0.1,2.6,0.3,1.7,0.9,3.3,0.6,2.2,0.0,2.2,0.0,19.1
1764,2022.05.07,3.9,0.3,3.0,0.1,3.6,0.3,3.3,0.1,2.6,0.3,1.7,0.9,3.3,0.6,2.2,0.0,18.55
1765,2022.05.08,2.1,2.6,3.9,0.3,3.0,0.1,3.6,0.3,3.3,0.1,2.6,0.3,1.7,0.9,3.3,0.6,18.25
1766,2022.05.09,2.2,0.3,2.1,2.6,3.9,0.3,3.0,0.1,3.6,0.3,3.3,0.1,2.6,0.3,1.7,0.9,18.5
1767,2022.05.10,2.5,0.0,2.2,0.3,2.1,2.6,3.9,0.3,3.0,0.1,3.6,0.3,3.3,0.1,2.6,0.3,20.1
1768,2022.05.11,3.9,0.0,2.5,0.0,2.2,0.3,2.1,2.6,3.9,0.3,3.0,0.1,3.6,0.3,3.3,0.1,21.450000000000003
1769,2022.05.12,4.5,0.7,3.9,0.0,2.5,0.0,2.2,0.3,2.1,2.6,3.9,0.3,3.0,0.1,3.6,0.3,21.299999999999997
1770,2022.05.13,3.9,0.4,4.5,0.7,3.9,0.0,2.5,0.0,2.2,0.3,2.1,2.6,3.9,0.3,3.0,0.1,19.7
1771,2022.05.14,5.4,0.0,3.9,0.4,4.5,0.7,3.9,0.0,2.5,0.0,2.2,0.3,2.1,2.6,3.9,0.3,19.8
1772,2022.05.15,3.5,0.0,5.4,0.0,3.9,0.4,4.5,0.7,3.9,0.0,2.5,0.0,2.2,0.3,2.1,2.6,20.9
1773,2022.05.16,2.2,0.0,3.5,0.0,5.4,0.0,3.9,0.4,4.5,0.7,3.9,0.0,2.5,0.0,2.2,0.3,18.25
1774,2022.05.17,5.9,3.7,2.2,0.0,3.5,0.0,5.4,0.0,3.9,0.4,4.5,0.7,3.9,0.0,2.5,0.0,17.05
1775,2022.05.18,3.7,0.0,5.9,3.7,2.2,0.0,3.5,0.0,5.4,0.0,3.9,0.4,4.5,0.7,3.9,0.0,16.7
1776,2022.05.19,3.5,0.0,3.7,0.0,5.9,3.7,2.2,0.0,3.5,0.0,5.4,0.0,3.9,0.4,4.5,0.7,19.1
1777,2022.05.20,3.1,0.0,3.5,0.0,3.7,0.0,5.9,3.7,2.2,0.0,3.5,0.0,5.4,0.0,3.9,0.4,20.049999999999997
1778,2022.05.21,7.6,0.3,3.1,0.0,3.5,0.0,3.7,0.0,5.9,3.7,2.2,0.0,3.5,0.0,5.4,0.0,18.5
1779,2022.05.22,6.0,0.0,7.6,0.3,3.1,0.0,3.5,0.0,3.7,0.0,5.9,3.7,2.2,0.0,3.5,0.0,18.8
1780,2022.05.23,3.2,0.0,6.0,0.0,7.6,0.3,3.1,0.0,3.5,0.0,3.7,0.0,5.9,3.7,2.2,0.0,16.9
1781,2022.05.24,5.1,1.6,3.2,0.0,6.0,0.0,7.6,0.3,3.1,0.0,3.5,0.0,3.7,0.0,5.9,3.7,19.05
1782,2022.05.25,5.4,0.0,5.1,1.6,3.2,0.0,6.0,0.0,7.6,0.3,3.1,0.0,3.5,0.0,3.7,0.0,19.25
1783,2022.05.26,4.7,0.0,5.4,0.0,5.1,1.6,3.2,0.0,6.0,0.0,7.6,0.3,3.1,0.0,3.5,0.0,21.5
1784,2022.05.27,4.9,0.0,4.7,0.0,5.4,0.0,5.1,1.6,3.2,0.0,6.0,0.0,7.6,0.3,3.1,0.0,16.35
1785,2022.05.28,6.3,1.4,4.9,0.0,4.7,0.0,5.4,0.0,5.1,1.6,3.2,0.0,6.0,0.0,7.6,0.3,11.850000000000001
1786,2022.05.29,3.6,10.1,6.3,1.4,4.9,0.0,4.7,0.0,5.4,0.0,5.1,1.6,3.2,0.0,6.0,0.0,15.1
1787,2022.05.30,4.3,1.1,3.6,10.1,6.3,1.4,4.9,0.0,4.7,0.0,5.4,0.0,5.1,1.6,3.2,0.0,17.700000000000003
1788,2022.05.31,3.1,0.0,4.3,1.1,3.6,10.1,6.3,1.4,4.9,0.0,4.7,0.0,5.4,0.0,5.1,1.6,20.35
1789,2022.06.01,5.3,0.7,3.1,0.0,4.3,1.1,3.6,10.1,6.3,1.4,4.9,0.0,4.7,0.0,5.4,0.0,22.05
1790,2022.06.02,4.9,0.0,5.3,0.7,3.1,0.0,4.3,1.1,3.6,10.1,6.3,1.4,4.9,0.0,4.7,0.0,22.700000000000003
1791,2022.06.03,3.4,0.0,4.9,0.0,5.3,0.7,3.1,0.0,4.3,1.1,3.6,10.1,6.3,1.4,4.9,0.0,22.200000000000003
1792,2022.06.04,5.9,5.0,3.4,0.0,4.9,0.0,5.3,0.7,3.1,0.0,4.3,1.1,3.6,10.1,6.3,1.4,23.049999999999997
1793,2022.06.05,4.2,0.2,5.9,5.0,3.4,0.0,4.9,0.0,5.3,0.7,3.1,0.0,4.3,1.1,3.6,10.1,22.35
1794,2022.06.06,3.0,0.0,4.2,0.2,5.9,5.0,3.4,0.0,4.9,0.0,5.3,0.7,3.1,0.0,4.3,1.1,23.65
1795,2022.06.07,2.1,0.0,3.0,0.0,4.2,0.2,5.9,5.0,3.4,0.0,4.9,0.0,5.3,0.7,3.1,0.0,20.95
1796,2022.06.08,2.9,7.3,2.1,0.0,3.0,0.0,4.2,0.2,5.9,5.0,3.4,0.0,4.9,0.0,5.3,0.7,20.2
1797,2022.06.09,2.7,10.0,2.9,7.3,2.1,0.0,3.0,0.0,4.2,0.2,5.9,5.0,3.4,0.0,4.9,0.0,20.25
1798,2022.06.10,6.8,9.3,2.7,10.0,2.9,7.3,2.1,0.0,3.0,0.0,4.2,0.2,5.9,5.0,3.4,0.0,21.55
1799,2022.06.11,4.2,1.0,6.8,9.3,2.7,10.0,2.9,7.3,2.1,0.0,3.0,0.0,4.2,0.2,5.9,5.0,22.450000000000003
1800,2022.06.12,2.9,0.0,4.2,1.0,6.8,9.3,2.7,10.0,2.9,7.3,2.1,0.0,3.0,0.0,4.2,0.2,23.3
1801,2022.06.13,6.2,0.0,2.9,0.0,4.2,1.0,6.8,9.3,2.7,10.0,2.9,7.3,2.1,0.0,3.0,0.0,18.8
1802,2022.06.14,4.7,0.0,6.2,0.0,2.9,0.0,4.2,1.0,6.8,9.3,2.7,10.0,2.9,7.3,2.1,0.0,20.45
1803,2022.06.15,1.9,0.0,4.7,0.0,6.2,0.0,2.9,0.0,4.2,1.0,6.8,9.3,2.7,10.0,2.9,7.3,22.8
1804,2022.06.16,6.5,3.4,1.9,0.0,4.7,0.0,6.2,0.0,2.9,0.0,4.2,1.0,6.8,9.3,2.7,10.0,20.4
1805,2022.06.17,6.1,0.0,6.5,3.4,1.9,0.0,4.7,0.0,6.2,0.0,2.9,0.0,4.2,1.0,6.8,9.3,21.8
