,Date,Min_temp,Max_temp,Mean_temp,Min_temp1,Max_temp1,Mean_temp1,Target: Max_temp
697,2019.05.30,12.7,16.7,14.7,14.2,21.8,18.0,23.1
698,2019.05.31,12.9,23.1,18.0,12.7,16.7,14.7,25.2
699,2019.06.01,15.8,25.2,20.5,12.9,23.1,18.0,27.2
700,2019.06.02,17.0,27.2,22.1,15.8,25.2,20.5,28.1
701,2019.06.03,18.1,28.1,23.1,17.0,27.2,22.1,27.5
702,2019.06.04,18.7,27.5,23.1,18.1,28.1,23.1,27.7
703,2019.06.05,19.7,27.7,23.7,18.7,27.5,23.1,26.2
704,2019.06.06,17.3,26.2,21.75,19.7,27.7,23.7,27.7
705,2019.06.07,18.2,27.7,22.95,17.3,26.2,21.75,27.1
706,2019.06.08,18.2,27.1,22.65,18.2,27.7,22.95,28.1
707,2019.06.09,17.9,28.1,23.0,18.2,27.1,22.65,30.4
708,2019.06.10,20.0,30.4,25.2,17.9,28.1,23.0,30.9
709,2019.06.11,21.1,30.9,26.0,20.0,30.4,25.2,31.1
710,2019.06.12,21.5,31.1,26.3,21.1,30.9,26.0,33.3
711,2019.06.13,22.3,33.3,27.799999999999997,21.5,31.1,26.3,33.0
712,2019.06.14,23.3,33.0,28.15,22.3,33.3,27.799999999999997,33.8
713,2019.06.15,23.6,33.8,28.7,23.3,33.0,28.15,31.7
714,2019.06.16,24.4,31.7,28.049999999999997,23.6,33.8,28.7,29.4
715,2019.06.17,21.0,29.4,25.2,24.4,31.7,28.049999999999997,26.6
716,2019.06.18,19.9,26.6,23.25,21.0,29.4,25.2,29.7
717,2019.06.19,22.9,29.7,26.299999999999997,19.9,26.6,23.25,29.8
718,2019.06.20,22.4,29.8,26.1,22.9,29.7,26.299999999999997,29.2
719,2019.06.21,21.0,29.2,25.1,22.4,29.8,26.1,29.8
720,2019.06.22,22.3,29.8,26.05,21.0,29.2,25.1,26.8
721,2019.06.23,21.1,26.8,23.950000000000003,22.3,29.8,26.05,29.0
722,2019.06.24,20.3,29.0,24.65,21.1,26.8,23.950000000000003,31.3
723,2019.06.25,20.4,31.3,25.85,20.3,29.0,24.65,32.5
724,2019.06.26,23.9,32.5,28.2,20.4,31.3,25.85,32.5
725,2019.06.27,23.2,32.5,27.85,23.9,32.5,28.2,26.2
726,2019.06.28,18.3,26.2,22.25,23.2,32.5,27.85,28.2
727,2019.06.29,18.6,28.2,23.4,18.3,26.2,22.25,29.1
728,2019.06.30,20.7,29.1,24.9,18.6,28.2,23.4,32.2
729,2019.07.01,20.8,32.2,26.5,20.7,29.1,24.9,30.9
730,2019.07.02,23.2,30.9,27.049999999999997,20.8,32.2,26.5,27.1
731,2019.07.03,20.1,27.1,23.6,23.2,30.9,27.049999999999997,25.8
732,2019.07.04,19.1,25.8,22.450000000000003,20.1,27.1,23.6,28.4
733,2019.07.05,19.7,28.4,24.049999999999997,19.1,25.8,22.450000000000003,29.6
734,2019.07.06,20.8,29.6,25.200000000000003,19.7,28.4,24.049999999999997,24.3
735,2019.07.07,20.8,24.3,22.55,20.8,29.6,25.200000000000003,23.0
736,2019.07.08,17.4,23.0,20.2,20.8,24.3,22.55,22.5
737,2019.07.09,17.7,22.5,20.1,17.4,23.0,20.2,23.1
738,2019.07.10,17.3,23.1,20.200000000000003,17.7,22.5,20.1,23.9
739,2019.07.11,15.1,23.9,19.5,17.3,23.1,20.200000000000003,21.3
740,2019.07.12,17.3,21.3,19.3,15.1,23.9,19.5,22.4
741,2019.07.13,15.9,22.4,19.15,17.3,21.3,19.3,25.9
742,2019.07.14,15.6,25.9,20.75,15.9,22.4,19.15,23.8
743,2019.07.15,17.6,23.8,20.700000000000003,15.6,25.9,20.75,26.1
744,2019.07.16,18.0,26.1,22.05,17.6,23.8,20.700000000000003,24.6
745,2019.07.17,14.7,24.6,19.65,18.0,26.1,22.05,27.8
746,2019.07.18,18.8,27.8,23.3,14.7,24.6,19.65,28.5
747,2019.07.19,20.2,28.5,24.35,18.8,27.8,23.3,30.2
748,2019.07.20,20.8,30.2,25.5,20.2,28.5,24.35,32.0
749,2019.07.21,22.0,32.0,27.0,20.8,30.2,25.5,28.6
750,2019.07.22,21.1,28.6,24.85,22.0,32.0,27.0,27.8
751,2019.07.23,21.2,27.8,24.5,21.1,28.6,24.85,29.8
752,2019.07.24,19.9,29.8,24.85,21.2,27.8,24.5,30.1
753,2019.07.25,21.6,30.1,25.85,19.9,29.8,24.85,32.5
754,2019.07.26,22.6,32.5,27.55,21.6,30.1,25.85,30.2
755,2019.07.27,21.8,30.2,26.0,22.6,32.5,27.55,32.2
756,2019.07.28,20.7,32.2,26.450000000000003,21.8,30.2,26.0,29.3
757,2019.07.29,20.7,29.3,25.0,20.7,32.2,26.450000000000003,30.5
758,2019.07.30,20.8,30.5,25.65,20.7,29.3,25.0,28.7
759,2019.07.31,22.6,28.7,25.65,20.8,30.5,25.65,30.6
760,2019.08.01,21.8,30.6,26.200000000000003,22.6,28.7,25.65,27.9
761,2019.08.02,21.8,27.9,24.85,21.8,30.6,26.200000000000003,25.8
762,2019.08.03,18.2,25.8,22.0,21.8,27.9,24.85,26.9
763,2019.08.04,17.5,26.9,22.2,18.2,25.8,22.0,27.2
764,2019.08.05,19.7,27.2,23.45,17.5,26.9,22.2,31.2
765,2019.08.06,20.5,31.2,25.85,19.7,27.2,23.45,31.7
766,2019.08.07,22.6,31.7,27.15,20.5,31.2,25.85,28.8
767,2019.08.08,20.7,28.8,24.75,22.6,31.7,27.15,30.7
768,2019.08.09,22.0,30.7,26.35,20.7,28.8,24.75,33.4
769,2019.08.10,23.1,33.4,28.25,22.0,30.7,26.35,33.6
770,2019.08.11,23.7,33.6,28.65,23.1,33.4,28.25,36.2
771,2019.08.12,24.8,36.2,30.5,23.7,33.6,28.65,28.0
772,2019.08.13,20.3,28.0,24.15,24.8,36.2,30.5,23.0
773,2019.08.14,17.4,23.0,20.2,20.3,28.0,24.15,24.2
774,2019.08.15,16.8,24.2,20.5,17.4,23.0,20.2,25.4
775,2019.08.16,19.1,25.4,22.25,16.8,24.2,20.5,27.4
776,2019.08.17,17.9,27.4,22.65,19.1,25.4,22.25,29.7
777,2019.08.18,20.0,29.7,24.85,17.9,27.4,22.65,32.3
778,2019.08.19,21.7,32.3,27.0,20.0,29.7,24.85,33.6
779,2019.08.20,23.3,33.6,28.450000000000003,21.7,32.3,27.0,30.2
780,2019.08.21,22.5,30.2,26.35,23.3,33.6,28.450000000000003,27.7
781,2019.08.22,19.4,27.7,23.549999999999997,22.5,30.2,26.35,30.5
782,2019.08.23,21.6,30.5,26.05,19.4,27.7,23.549999999999997,32.1
783,2019.08.24,23.4,32.1,27.75,21.6,30.5,26.05,32.0
784,2019.08.25,23.7,32.0,27.85,23.4,32.1,27.75,31.5
785,2019.08.26,24.3,31.5,27.9,23.7,32.0,27.85,31.5
786,2019.08.27,24.4,31.5,27.95,24.3,31.5,27.9,33.4
787,2019.08.28,24.7,33.4,29.049999999999997,24.4,31.5,27.95,33.1
788,2019.08.29,25.4,33.1,29.25,24.7,33.4,29.049999999999997,34.7
789,2019.08.30,24.7,34.7,29.700000000000003,25.4,33.1,29.25,33.1
790,2019.08.31,25.0,33.1,29.05,24.7,34.7,29.700000000000003,32.3
791,2019.09.01,24.8,32.3,28.549999999999997,25.0,33.1,29.05,32.6
792,2019.09.02,22.2,32.6,27.4,24.8,32.3,28.549999999999997,21.9
793,2019.09.03,16.1,21.9,19.0,22.2,32.6,27.4,25.6
794,2019.09.04,15.9,25.6,20.75,16.1,21.9,19.0,26.5
795,2019.09.05,18.6,26.5,22.55,15.9,25.6,20.75,26.3
796,2019.09.06,17.3,26.3,21.8,18.6,26.5,22.55,20.5
797,2019.09.07,18.2,20.5,19.35,17.3,26.3,21.8,23.0
798,2019.09.08,17.6,23.0,20.3,18.2,20.5,19.35,21.8
799,2019.09.09,15.0,21.8,18.4,17.6,23.0,20.3,22.7
800,2019.09.10,14.7,22.7,18.7,15.0,21.8,18.4,26.1
801,2019.09.11,16.7,26.1,21.4,14.7,22.7,18.7,25.5
802,2019.09.12,19.7,25.5,22.6,16.7,26.1,21.4,25.4
803,2019.09.13,16.3,25.4,20.85,19.7,25.5,22.6,25.6
804,2019.09.14,18.4,25.6,22.0,16.3,25.4,20.85,23.8
805,2019.09.15,15.7,23.8,19.75,18.4,25.6,22.0,26.7
806,2019.09.16,17.5,26.7,22.1,15.7,23.8,19.75,22.0
807,2019.09.17,16.7,22.0,19.35,17.5,26.7,22.1,17.2
808,2019.09.18,11.2,17.2,14.2,16.7,22.0,19.35,17.1
809,2019.09.19,10.4,17.1,13.75,11.2,17.2,14.2,18.8
810,2019.09.20,9.8,18.8,14.3,10.4,17.1,13.75,19.5
811,2019.09.21,12.4,19.5,15.95,9.8,18.8,14.3,22.5
812,2019.09.22,13.1,22.5,17.8,12.4,19.5,15.95,17.7
813,2019.09.23,13.7,17.7,15.7,13.1,22.5,17.8,20.4
814,2019.09.24,14.2,20.4,17.299999999999997,13.7,17.7,15.7,20.2
815,2019.09.25,14.9,20.2,17.55,14.2,20.4,17.299999999999997,21.1
816,2019.09.26,14.5,21.1,17.8,14.9,20.2,17.55,23.0
817,2019.09.27,14.7,23.0,18.85,14.5,21.1,17.8,17.5
818,2019.09.28,16.4,17.5,16.95,14.7,23.0,18.85,22.6
819,2019.09.29,14.7,22.6,18.65,16.4,17.5,16.95,24.0
820,2019.09.30,15.9,24.0,19.95,14.7,22.6,18.65,22.7
821,2019.10.01,13.4,22.7,18.05,15.9,24.0,19.95,23.1
822,2019.10.02,15.9,23.1,19.5,13.4,22.7,18.05,15.2
823,2019.10.03,10.2,15.2,12.7,15.9,23.1,19.5,16.2
824,2019.10.04,8.1,16.2,12.149999999999999,10.2,15.2,12.7,13.1
825,2019.10.05,10.3,13.1,11.7,8.1,16.2,12.149999999999999,14.6
826,2019.10.06,8.9,14.6,11.75,10.3,13.1,11.7,12.1
827,2019.10.07,8.2,12.1,10.149999999999999,8.9,14.6,11.75,13.9
828,2019.10.08,7.2,13.9,10.55,8.2,12.1,10.149999999999999,19.2
829,2019.10.09,10.3,19.2,14.75,7.2,13.9,10.55,15.4
830,2019.10.10,11.1,15.4,13.25,10.3,19.2,14.75,17.3
831,2019.10.11,9.4,17.3,13.350000000000001,11.1,15.4,13.25,20.6
832,2019.10.12,11.1,20.6,15.850000000000001,9.4,17.3,13.350000000000001,20.6
833,2019.10.13,13.3,20.6,16.950000000000003,11.1,20.6,15.850000000000001,21.4
834,2019.10.14,14.6,21.4,18.0,13.3,20.6,16.950000000000003,22.7
835,2019.10.15,14.8,22.7,18.75,14.6,21.4,18.0,17.3
836,2019.10.16,14.1,17.3,15.7,14.8,22.7,18.75,21.5
837,2019.10.17,13.8,21.5,17.65,14.1,17.3,15.7,21.0
838,2019.10.18,14.5,21.0,17.75,13.8,21.5,17.65,21.6
839,2019.10.19,13.4,21.6,17.5,14.5,21.0,17.75,22.8
840,2019.10.20,15.0,22.8,18.9,13.4,21.6,17.5,23.6
841,2019.10.21,15.6,23.6,19.6,15.0,22.8,18.9,23.0
842,2019.10.22,15.7,23.0,19.35,15.6,23.6,19.6,23.3
843,2019.10.23,16.2,23.3,19.75,15.7,23.0,19.35,22.1
844,2019.10.24,14.8,22.1,18.450000000000003,16.2,23.3,19.75,21.9
845,2019.10.25,14.7,21.9,18.299999999999997,14.8,22.1,18.450000000000003,19.7
846,2019.10.26,13.7,19.7,16.7,14.7,21.9,18.299999999999997,20.4
847,2019.10.27,13.6,20.4,17.0,13.7,19.7,16.7,17.2
848,2019.10.28,12.3,17.2,14.75,13.6,20.4,17.0,11.4
849,2019.10.29,9.3,11.4,10.350000000000001,12.3,17.2,14.75,11.5
850,2019.10.30,7.5,11.5,9.5,9.3,11.4,10.350000000000001,10.1
851,2019.10.31,5.6,10.1,7.85,7.5,11.5,9.5,9.7
852,2019.11.01,5.3,9.7,7.5,5.6,10.1,7.85,11.1
853,2019.11.02,6.3,11.1,8.7,5.3,9.7,7.5,16.4
854,2019.11.03,9.8,16.4,13.1,6.3,11.1,8.7,15.7
855,2019.11.04,9.9,15.7,12.8,9.8,16.4,13.1,16.3
856,2019.11.05,9.2,16.3,12.75,9.9,15.7,12.8,12.7
857,2019.11.06,9.7,12.7,11.2,9.2,16.3,12.75,13.9
858,2019.11.07,9.6,13.9,11.75,9.7,12.7,11.2,13.5
859,2019.11.08,8.5,13.5,11.0,9.6,13.9,11.75,15.1
860,2019.11.09,10.5,15.1,12.8,8.5,13.5,11.0,10.1
861,2019.11.10,7.4,10.1,8.75,10.5,15.1,12.8,10.2
862,2019.11.11,5.5,10.2,7.85,7.4,10.1,8.75,10.2
863,2019.11.12,7.0,10.2,8.6,5.5,10.2,7.85,16.4
864,2019.11.13,10.4,16.4,13.399999999999999,7.0,10.2,8.6,11.4
865,2019.11.14,6.4,11.4,8.9,10.4,16.4,13.399999999999999,14.5
866,2019.11.15,8.4,14.5,11.45,6.4,11.4,8.9,16.3
867,2019.11.16,10.3,16.3,13.3,8.4,14.5,11.45,13.8
868,2019.11.17,10.2,13.8,12.0,10.3,16.3,13.3,14.1
869,2019.11.18,9.6,14.1,11.85,10.2,13.8,12.0,11.6
870,2019.11.19,8.1,11.6,9.85,9.6,14.1,11.85,10.9
871,2019.11.20,9.3,10.9,10.100000000000001,8.1,11.6,9.85,11.5
872,2019.11.21,9.5,11.5,10.5,9.3,10.9,10.100000000000001,11.8
873,2019.11.22,8.4,11.8,10.100000000000001,9.5,11.5,10.5,9.0
874,2019.11.23,4.6,9.0,6.8,8.4,11.8,10.100000000000001,9.8
875,2019.11.24,5.7,9.8,7.75,4.6,9.0,6.8,10.6
876,2019.11.25,5.7,10.6,8.15,5.7,9.8,7.75,10.2
877,2019.11.26,6.6,10.2,8.399999999999999,5.7,10.6,8.15,9.7
878,2019.11.27,5.4,9.7,7.55,6.6,10.2,8.399999999999999,10.3
879,2019.11.28,9.0,10.3,9.65,5.4,9.7,7.55,11.0
880,2019.11.29,7.4,11.0,9.2,9.0,10.3,9.65,5.5
881,2019.11.30,1.6,5.5,3.55,7.4,11.0,9.2,4.2
882,2019.12.01,0.7,4.2,2.45,1.6,5.5,3.55,1.8
883,2019.12.02,0.2,1.8,1.0,0.7,4.2,2.45,1.0
884,2019.12.03,-1.6,1.0,-0.30000000000000004,0.2,1.8,1.0,-0.7
885,2019.12.04,-3.5,-0.7,-2.1,-1.6,1.0,-0.30000000000000004,-0.2
886,2019.12.05,-2.6,-0.2,-1.4000000000000001,-3.5,-0.7,-2.1,0.2
887,2019.12.06,-2.8,0.2,-1.2999999999999998,-2.6,-0.2,-1.4000000000000001,2.8
888,2019.12.07,-1.6,2.8,0.5999999999999999,-2.8,0.2,-1.2999999999999998,6.3
889,2019.12.08,1.6,6.3,3.95,-1.6,2.8,0.5999999999999999,6.2
890,2019.12.09,4.2,6.2,5.2,1.6,6.3,3.95,5.7
891,2019.12.10,1.2,5.7,3.45,4.2,6.2,5.2,2.4
892,2019.12.11,-0.4,2.4,1.0,1.2,5.7,3.45,3.5
893,2019.12.12,1.0,3.5,2.25,-0.4,2.4,1.0,5.0
894,2019.12.13,3.3,5.0,4.15,1.0,3.5,2.25,4.7
895,2019.12.14,3.7,4.7,4.2,3.3,5.0,4.15,7.4
896,2019.12.15,2.5,7.4,4.95,3.7,4.7,4.2,9.2
897,2019.12.16,4.6,9.2,6.8999999999999995,2.5,7.4,4.95,14.1
898,2019.12.17,7.2,14.1,10.65,4.6,9.2,6.8999999999999995,12.0
899,2019.12.18,7.6,12.0,9.8,7.2,14.1,10.65,8.9
900,2019.12.19,6.3,8.9,7.6,7.6,12.0,9.8,10.1
901,2019.12.20,5.2,10.1,7.65,6.3,8.9,7.6,10.9
902,2019.12.21,9.6,10.9,10.25,5.2,10.1,7.65,9.3
903,2019.12.22,6.2,9.3,7.75,9.6,10.9,10.25,7.6
904,2019.12.23,7.0,7.6,7.3,6.2,9.3,7.75,7.8
905,2019.12.24,5.4,7.8,6.6,7.0,7.6,7.3,8.3
906,2019.12.25,4.6,8.3,6.45,5.4,7.8,6.6,6.4
907,2019.12.26,3.2,6.4,4.800000000000001,4.6,8.3,6.45,4.6
908,2019.12.27,1.6,4.6,3.0999999999999996,3.2,6.4,4.800000000000001,3.0
909,2019.12.28,-0.1,3.0,1.45,1.6,4.6,3.0999999999999996,1.0
910,2019.12.29,-1.1,1.0,-0.050000000000000044,-0.1,3.0,1.45,1.1
911,2019.12.30,-1.5,1.1,-0.19999999999999996,-1.1,1.0,-0.050000000000000044,4.4
912,2019.12.31,-0.6,4.4,1.9000000000000001,-1.5,1.1,-0.19999999999999996,3.0
913,2020.01.01,0.2,3.0,1.6,-0.6,4.4,1.9000000000000001,3.3
914,2020.01.02,-0.5,3.3,1.4,0.2,3.0,1.6,2.4
915,2020.01.03,-0.7,2.4,0.85,-0.5,3.3,1.4,6.7
916,2020.01.04,1.1,6.7,3.9000000000000004,-0.7,2.4,0.85,3.5
917,2020.01.05,-0.7,3.5,1.4,1.1,6.7,3.9000000000000004,1.0
918,2020.01.06,-1.0,1.0,0.0,-0.7,3.5,1.4,1.7
919,2020.01.07,-1.3,1.7,0.19999999999999996,-1.0,1.0,0.0,1.1
920,2020.01.08,-1.2,1.1,-0.04999999999999993,-1.3,1.7,0.19999999999999996,1.3
921,2020.01.09,-1.0,1.3,0.15000000000000002,-1.2,1.1,-0.04999999999999993,1.5
922,2020.01.10,-0.7,1.5,0.4,-1.0,1.3,0.15000000000000002,6.5
923,2020.01.11,0.2,6.5,3.35,-0.7,1.5,0.4,4.2
924,2020.01.12,0.8,4.2,2.5,0.2,6.5,3.35,2.7
925,2020.01.13,-0.3,2.7,1.2000000000000002,0.8,4.2,2.5,2.9
926,2020.01.14,-0.5,2.9,1.2,-0.3,2.7,1.2000000000000002,3.1
927,2020.01.15,-0.4,3.1,1.35,-0.5,2.9,1.2,3.0
928,2020.01.16,-0.1,3.0,1.45,-0.4,3.1,1.35,2.5
929,2020.01.17,-0.3,2.5,1.1,-0.1,3.0,1.45,1.7
930,2020.01.18,-0.8,1.7,0.44999999999999996,-0.3,2.5,1.1,2.8
931,2020.01.19,0.1,2.8,1.45,-0.8,1.7,0.44999999999999996,4.4
932,2020.01.20,-0.1,4.4,2.1500000000000004,0.1,2.8,1.45,3.6
933,2020.01.21,-0.5,3.6,1.55,-0.1,4.4,2.1500000000000004,2.8
934,2020.01.22,-0.9,2.8,0.95,-0.5,3.6,1.55,3.4
935,2020.01.23,-0.6,3.4,1.4,-0.9,2.8,0.95,1.7
936,2020.01.24,-1.6,1.7,0.04999999999999993,-0.6,3.4,1.4,1.6
937,2020.01.25,-0.9,1.6,0.35000000000000003,-1.6,1.7,0.04999999999999993,1.2
938,2020.01.26,0.3,1.2,0.75,-0.9,1.6,0.35000000000000003,5.7
939,2020.01.27,1.5,5.7,3.6,0.3,1.2,0.75,4.7
940,2020.01.28,0.3,4.7,2.5,1.5,5.7,3.6,5.3
941,2020.01.29,1.5,5.3,3.4,0.3,4.7,2.5,4.5
942,2020.01.30,0.3,4.5,2.4,1.5,5.3,3.4,11.0
943,2020.01.31,1.5,11.0,6.25,0.3,4.5,2.4,10.6
944,2020.02.01,5.5,10.6,8.05,1.5,11.0,6.25,12.8
945,2020.02.02,8.6,12.8,10.7,5.5,10.6,8.05,10.8
946,2020.02.03,7.3,10.8,9.05,8.6,12.8,10.7,7.4
947,2020.02.04,3.0,7.4,5.2,7.3,10.8,9.05,7.0
948,2020.02.05,0.9,7.0,3.95,3.0,7.4,5.2,4.3
949,2020.02.06,-0.1,4.3,2.1,0.9,7.0,3.95,6.8
950,2020.02.07,1.2,6.8,4.0,-0.1,4.3,2.1,4.1
951,2020.02.08,-0.8,4.1,1.65,1.2,6.8,4.0,5.3
952,2020.02.09,-0.6,5.3,2.35,-0.8,4.1,1.65,12.0
953,2020.02.10,3.5,12.0,7.75,-0.6,5.3,2.35,7.9
954,2020.02.11,4.4,7.9,6.15,3.5,12.0,7.75,6.4
955,2020.02.12,2.2,6.4,4.300000000000001,4.4,7.9,6.15,7.4
956,2020.02.13,1.4,7.4,4.4,2.2,6.4,4.300000000000001,8.0
957,2020.02.14,4.9,8.0,6.45,1.4,7.4,4.4,8.2
958,2020.02.15,2.5,8.2,5.35,4.9,8.0,6.45,9.1
959,2020.02.16,2.0,9.1,5.55,2.5,8.2,5.35,11.0
960,2020.02.17,3.6,11.0,7.3,2.0,9.1,5.55,10.8
961,2020.02.18,6.0,10.8,8.4,3.6,11.0,7.3,7.8
962,2020.02.19,3.1,7.8,5.45,6.0,10.8,8.4,6.8
963,2020.02.20,2.2,6.8,4.5,3.1,7.8,5.45,7.8
964,2020.02.21,2.6,7.8,5.2,2.2,6.8,4.5,8.6
965,2020.02.22,1.6,8.6,5.1,2.6,7.8,5.2,10.8
966,2020.02.23,5.0,10.8,7.9,1.6,8.6,5.1,12.3
967,2020.02.24,5.0,12.3,8.65,5.0,10.8,7.9,14.4
968,2020.02.25,4.2,14.4,9.3,5.0,12.3,8.65,8.9
969,2020.02.26,4.7,8.9,6.800000000000001,4.2,14.4,9.3,6.8
970,2020.02.27,2.6,6.8,4.7,4.7,8.9,6.800000000000001,7.1
971,2020.02.28,2.1,7.1,4.6,2.6,6.8,4.7,8.9
972,2020.02.29,1.4,8.9,5.15,2.1,7.1,4.6,9.6
973,2020.03.01,6.5,9.6,8.05,1.4,8.9,5.15,12.4
974,2020.03.02,7.5,12.4,9.95,6.5,9.6,8.05,10.5
975,2020.03.03,6.1,10.5,8.3,7.5,12.4,9.95,8.9
976,2020.03.04,5.1,8.9,7.0,6.1,10.5,8.3,9.8
977,2020.03.05,2.9,9.8,6.3500000000000005,5.1,8.9,7.0,5.6
978,2020.03.06,3.8,5.6,4.699999999999999,2.9,9.8,6.3500000000000005,9.3
979,2020.03.07,4.9,9.3,7.1000000000000005,3.8,5.6,4.699999999999999,9.0
980,2020.03.08,2.5,9.0,5.75,4.9,9.3,7.1000000000000005,10.0
981,2020.03.09,3.4,10.0,6.7,2.5,9.0,5.75,11.3
982,2020.03.10,4.4,11.3,7.8500000000000005,3.4,10.0,6.7,14.6
983,2020.03.11,6.8,14.6,10.7,4.4,11.3,7.8500000000000005,16.7
984,2020.03.12,9.5,16.7,13.1,6.8,14.6,10.7,13.1
985,2020.03.13,7.2,13.1,10.15,9.5,16.7,13.1,9.7
986,2020.03.14,4.8,9.7,7.25,7.2,13.1,10.15,8.9
987,2020.03.15,2.1,8.9,5.5,4.8,9.7,7.25,10.6
988,2020.03.16,2.5,10.6,6.55,2.1,8.9,5.5,13.1
989,2020.03.17,4.1,13.1,8.6,2.5,10.6,6.55,15.5
990,2020.03.18,7.8,15.5,11.65,4.1,13.1,8.6,17.2
991,2020.03.19,8.9,17.2,13.05,7.8,15.5,11.65,17.6
992,2020.03.20,10.5,17.6,14.05,8.9,17.2,13.05,15.4
993,2020.03.21,4.8,15.4,10.1,10.5,17.6,14.05,5.8
994,2020.03.22,1.4,5.8,3.5999999999999996,4.8,15.4,10.1,3.7
995,2020.03.23,0.0,3.7,1.85,1.4,5.8,3.5999999999999996,6.2
996,2020.03.24,0.1,6.2,3.15,0.0,3.7,1.85,5.0
997,2020.03.25,0.5,5.0,2.75,0.1,6.2,3.15,11.9
998,2020.03.26,3.0,11.9,7.45,0.5,5.0,2.75,14.4
999,2020.03.27,6.2,14.4,10.3,3.0,11.9,7.45,16.4
1000,2020.03.28,8.0,16.4,12.2,6.2,14.4,10.3,15.8
1001,2020.03.29,8.8,15.8,12.3,8.0,16.4,12.2,8.1
1002,2020.03.30,2.0,8.1,5.05,8.8,15.8,12.3,8.3
1003,2020.03.31,1.6,8.3,4.95,2.0,8.1,5.05,10.0
1004,2020.04.01,3.1,10.0,6.55,1.6,8.3,4.95,11.1
1005,2020.04.02,3.2,11.1,7.15,3.1,10.0,6.55,13.8
1006,2020.04.03,4.2,13.8,9.0,3.2,11.1,7.15,15.0
1007,2020.04.04,6.6,15.0,10.8,4.2,13.8,9.0,15.9
1008,2020.04.05,7.9,15.9,11.9,6.6,15.0,10.8,15.6
1009,2020.04.06,8.0,15.6,11.8,7.9,15.9,11.9,17.0
1010,2020.04.07,8.2,17.0,12.6,8.0,15.6,11.8,19.2
1011,2020.04.08,9.8,19.2,14.5,8.2,17.0,12.6,20.5
1012,2020.04.09,11.3,20.5,15.9,9.8,19.2,14.5,18.8
1013,2020.04.10,12.5,18.8,15.65,11.3,20.5,15.9,18.9
1014,2020.04.11,10.6,18.9,14.75,12.5,18.8,15.65,17.9
1015,2020.04.12,10.8,17.9,14.35,10.6,18.9,14.75,21.1
1016,2020.04.13,11.9,21.1,16.5,10.8,17.9,14.35,10.9
1017,2020.04.14,7.2,10.9,9.05,11.9,21.1,16.5,13.6
1018,2020.04.15,5.3,13.6,9.45,7.2,10.9,9.05,19.5
1019,2020.04.16,8.1,19.5,13.8,5.3,13.6,9.45,21.4
1020,2020.04.17,11.4,21.4,16.4,8.1,19.5,13.8,20.5
1021,2020.04.18,12.7,20.5,16.6,11.4,21.4,16.4,17.0
1022,2020.04.19,12.4,17.0,14.7,12.7,20.5,16.6,15.4
1023,2020.04.20,8.4,15.4,11.9,12.4,17.0,14.7,16.2
1024,2020.04.21,7.8,16.2,12.0,8.4,15.4,11.9,17.2
1025,2020.04.22,8.4,17.2,12.8,7.8,16.2,12.0,18.5
1026,2020.04.23,9.6,18.5,14.05,8.4,17.2,12.8,18.9
1027,2020.04.24,11.4,18.9,15.149999999999999,9.6,18.5,14.05,18.4
1028,2020.04.25,12.3,18.4,15.35,11.4,18.9,15.149999999999999,18.3
1029,2020.04.26,9.2,18.3,13.75,12.3,18.4,15.35,18.8
1030,2020.04.27,10.9,18.8,14.850000000000001,9.2,18.3,13.75,22.2
1031,2020.04.28,12.1,22.2,17.15,10.9,18.8,14.850000000000001,18.4
1032,2020.04.29,14.2,18.4,16.299999999999997,12.1,22.2,17.15,21.0
1033,2020.04.30,12.1,21.0,16.55,14.2,18.4,16.299999999999997,19.1
1034,2020.05.01,14.1,19.1,16.6,12.1,21.0,16.55,19.4
1035,2020.05.02,12.3,19.4,15.85,14.1,19.1,16.6,17.8
1036,2020.05.03,10.9,17.8,14.350000000000001,12.3,19.4,15.85,19.5
1037,2020.05.04,10.0,19.5,14.75,10.9,17.8,14.350000000000001,17.5
1038,2020.05.05,12.0,17.5,14.75,10.0,19.5,14.75,15.6
1039,2020.05.06,8.0,15.6,11.8,12.0,17.5,14.75,16.3
1040,2020.05.07,9.4,16.3,12.850000000000001,8.0,15.6,11.8,21.8
1041,2020.05.08,9.7,21.8,15.75,9.4,16.3,12.850000000000001,23.1
1042,2020.05.09,14.1,23.1,18.6,9.7,21.8,15.75,24.0
1043,2020.05.10,15.8,24.0,19.9,14.1,23.1,18.6,24.6
1044,2020.05.11,15.8,24.6,20.200000000000003,15.8,24.0,19.9,15.5
1045,2020.05.12,8.4,15.5,11.95,15.8,24.6,20.200000000000003,11.2
1046,2020.05.13,7.3,11.2,9.25,8.4,15.5,11.95,22.4
1047,2020.05.14,11.3,22.4,16.85,7.3,11.2,9.25,19.4
1048,2020.05.15,11.1,19.4,15.25,11.3,22.4,16.85,19.9
1049,2020.05.16,9.1,19.9,14.5,11.1,19.4,15.25,20.9
1050,2020.05.17,12.8,20.9,16.85,9.1,19.9,14.5,24.3
1051,2020.05.18,13.7,24.3,19.0,12.8,20.9,16.85,25.1
1052,2020.05.19,16.7,25.1,20.9,13.7,24.3,19.0,19.7
1053,2020.05.20,15.7,19.7,17.7,16.7,25.1,20.9,20.0
1054,2020.05.21,13.2,20.0,16.6,15.7,19.7,17.7,19.1
